"Latittude","Longitude","wind_speed","mss"
"-15.404795","89.92789","6.2266865","0.017491685"
"-24.237902","51.408657","5.6013026","0.013410397"
"-24.01146","54.84125","5.985516","0.01572951"
"22.444475","264.864","2.3769662","0.004527722"
"-17.597113","325.10046","6.4393106","0.020635713"
"-11.201958","330.65485","10.279057","0.031047195"
"27.779137","160.0151","6.3592563","0.017012114"
"25.943169","159.12386","5.2111974","0.013182059"
"-22.177586","91.92128","4.6101804","0.011375814"
"-15.526301","327.0905","7.8234825","0.022042755"
"-21.667185","324.49445","7.0186977","0.019132907"
"31.122402","160.22183","6.85636","0.016955253"
"30.484676","157.99698","7.331561","0.017060671"
"6.7305756","269.03467","7.2258005","0.017061494"
"12.788022","262.5577","3.773626","0.0075655365"
"-24.220596","51.46446","6.0392885","0.014990559"
"22.416126","264.91467","2.5460777","0.0050661103"
"-11.232154","330.70163","NaN","NaN"
"-15.377088","89.97558","6.294892","0.017778877"
"-23.992962","54.89692","5.051577","0.012603872"
"-17.626287","325.14792","6.473144","0.020811478"
"27.800453","160.07236","6.395076","0.016982948"
"-15.554837","327.13785","7.8626733","0.02224086"
"-21.696028","324.544","7.036196","0.018913"
"-22.148804","91.97134","4.8046975","0.0124040125"
"30.506989","158.05539","7.298199","0.017286632"
"31.142761","160.28145","6.6657605","0.01659109"
"6.7010517","269.08032","7.587604","0.018243397"
"-24.203226","51.520218","5.2125297","0.01305661"
"-23.974373","54.95256","5.2018657","0.013296759"
"12.762302","262.6063","3.754402","0.007485893"
"22.38778","264.96542","2.672347","0.0054647936"
"-15.34936","90.023254","6.2423983","0.017701307"
"-11.262336","330.74844","9.293314","0.029650752"
"-17.655447","325.1954","6.4745398","0.020819278"
"27.821737","160.12964","6.359673","0.016806247"
"34.61025","172.15701","4.5586047","0.0083266655"
"25.982563","159.22859","5.5544834","0.014473675"
"-22.12003","92.02139","4.9644904","0.013004477"
"-15.583355","327.1852","7.8165216","0.022070495"
"-21.724869","324.5936","6.8926578","0.018517584"
"30.529272","158.11382","7.2588115","0.017452108"
"25.9878","159.24257","5.150652","0.013007833"
"31.163092","160.34111","6.755177","0.016664978"
"-24.18586","51.57597","5.479657","0.013371392"
"-23.955793","55.008213","5.1798887","0.012624372"
"6.6714997","269.12592","8.119642","0.019321416"
"-17.684593","325.24286","6.4971843","0.020781877"
"22.359425","265.0161","2.7968748","0.005826713"
"-11.292509","330.79526","9.097442","0.028672019"
"-15.321609","90.070915","6.203194","0.01751818"
"12.736507","262.6548","3.9296916","0.007981619"
"27.842995","160.18692","6.2853985","0.016588511"
"34.624878","172.2148","3.513775","0.009140797"
"-15.611856","327.23257","7.8424172","0.022053624"
"-22.091244","92.07142","4.90574","0.012573803"
"-21.753696","324.6432","6.906801","0.018555822"
"31.183393","160.40079","6.7262826","0.01655991"
"30.55153","158.17227","7.3746014","0.017850354"
"-23.941868","55.04995","NaN","NaN"
"-24.168472","51.63171","5.6378455","0.014371317"
"12.71076","262.7033","3.912718","0.007728143"
"6.6419563","269.17154","7.7540174","0.018444218"
"-11.3226595","330.8421","NaN","NaN"
"-15.293838","90.11862","6.2409277","0.017599044"
"-17.713728","325.29034","6.3620505","0.020320622"
"22.331059","265.0668","2.8353777","0.005926735"
"26.019238","159.32642","5.6196094","0.014117894"
"27.864223","160.24425","6.328712","0.01682932"
"34.63948","172.2726","3.5722196","0.009606258"
"-22.062431","92.12142","4.963648","0.012589787"
"-21.782513","324.6928","7.058312","0.018746546"
"-15.640345","327.27997","7.529092","0.021112256"
"30.573763","158.23076","7.2831306","0.017738145"
"31.20367","160.4605","6.875568","0.016929984"
"34.652733","172.32516","3.88693","0.010894792"
"-23.918522","55.11944","4.8424735","0.01243231"
"-15.266051","90.16633","6.185665","0.017349744"
"22.30267","265.1174","2.8920221","0.006055325"
"-24.151005","51.68741","5.365713","0.013600826"
"12.684969","262.7518","4.0049214","0.008188683"
"6.612388","269.21713","7.297233","0.017444737"
"-17.74285","325.33783","6.348736","0.020233061"
"-11.3527775","330.88895","8.977877","0.0265764"
"26.040142","159.38234","6.034683","0.015062392"
"27.885426","160.30159","6.374337","0.016892735"
"34.66002","172.35408","3.4219494","0.0088120205"
"-22.033607","92.171394","5.1844373","0.013118111"
"-21.811317","324.74243","7.2498417","0.019409608"
"-15.668816","327.3274","7.3778415","0.020773133"
"31.223923","160.52023","6.8594503","0.016868835"
"30.595974","158.28926","7.3231144","0.017619845"
"-11.375377","330.9241","8.995789","0.02746757"
"-23.899841","55.175014","5.867462","0.014405171"
"12.659162","262.8003","3.9118793","0.007981719"
"-15.238244","90.214005","6.5196176","0.017977977"
"-24.133533","51.743103","5.8123727","0.014431607"
"22.274273","265.16794","2.9468472","0.006233626"
"-17.771957","325.38535","6.229923","0.019845027"
"6.5827937","269.2627","7.968682","0.019008536"
"26.061026","159.4383","6.1113257","0.015048258"
"27.906599","160.35896","6.30684","0.016763816"
"-15.697273","327.37482","7.4137006","0.020842822"
"-21.84011","324.7921","7.669892","0.021002883"
"-22.004728","92.221344","5.203731","0.013221829"
"30.618156","158.3478","7.52067","0.017894099"
"31.244148","160.58","6.713368","0.016487129"
"-24.116005","51.798756","5.562008","0.014182019"
"-23.881104","55.230564","5.4021664","0.014060874"
"12.633324","262.84875","4.193715","0.008880265"
"6.553189","269.30826","8.023204","0.018881617"
"-11.41301","330.9827","8.328232","0.023546504"
"22.245869","265.21848","2.9605076","0.006203897"
"-17.801056","325.43286","6.3149037","0.020179188"
"-15.210426","90.26167","6.442722","0.017553316"
"27.927742","160.41635","6.1538167","0.016462822"
"26.081875","159.49426","6.1228385","0.014875651"
"34.689728","172.47244","3.090568","0.0075594354"
"-21.868904","324.84177","7.662105","0.021317113"
"-15.725718","327.42224","7.21396","0.02042861"
"-21.975834","92.27127","5.1661754","0.012975523"
"30.640312","158.40634","7.577911","0.017967109"
"31.264347","160.63979","6.769214","0.016707743"
"-23.862396","55.28611","5.6320157","0.014311785"
"-24.098505","51.85442","5.3014946","0.013506053"
"6.5235877","269.3538","7.7978635","0.018617261"
"22.217453","265.26895","2.931001","0.006063386"
"-11.443069","331.02963","8.359925","0.02601878"
"-17.83014","325.4804","6.2478585","0.020032307"
"-15.182584","90.309326","6.495047","0.017827699"
"12.607428","262.8972","4.19512","0.008970383"
"26.102695","159.55023","6.411642","0.015221155"
"27.948856","160.47377","6.158327","0.016552966"
"34.70289","172.52507","3.2022078","0.008089952"
"34.709473","172.55138","3.2674167","0.008384173"
"-15.754142","327.4697","7.3201485","0.020839209"
"-21.897686","324.89145","7.0832877","0.019417746"
"-21.946974","92.32118","5.2432857","0.013138042"
"30.66244","158.46492","7.861445","0.018117124"
"31.284517","160.6996","6.672752","0.016458701"
"6.493951","269.39935","7.470377","0.017956328"
"-24.0809","51.910027","5.1048045","0.012960108"
"-23.843586","55.341625","5.7213616","0.015046528"
"12.581535","262.94562","4.272794","0.009199917"
"-17.859207","325.52795","6.2295322","0.01984725"
"-15.154727","90.35696","6.45204","0.018096741"
"-11.473143","331.07654","7.6430492","0.023467997"
"22.189026","265.31946","2.8625302","0.0058761807"
"26.123478","159.60623","6.5414257","0.015165962"
"27.96995","160.5312","6.068871","0.016033921"
"-21.926455","324.94116","6.937547","0.01861726"
"-15.78255","327.51718","7.31926","0.020821966"
"-21.918118","92.371086","5.3640666","0.013934318"
"30.68454","158.52353","7.8292747","0.018306972"
"31.304659","160.75945","6.5273066","0.01629583"
"-11.50317","331.12347","8.574403","0.02684949"
"6.464281","269.4449","7.8667083","0.018578647"
"-17.888262","325.57553","6.2978206","0.020156814"
"-24.063295","51.965626","5.122664","0.0126297185"
"22.160585","265.3699","2.8141317","0.0057596206"
"12.555656","262.99405","3.8354003","0.007862033"
"-23.824772","55.39713","5.1132708","0.012638745"
"-15.126846","90.40459","6.553026","0.018647505"
"26.14424","159.66226","6.138061","0.01424055"
"27.99101","160.58867","5.901536","0.015736902"
"34.73702","172.66194","NaN","NaN"
"-21.955202","324.9909","7.0551353","0.018918365"
"-15.81094","327.56467","7.338109","0.02100612"
"-21.889254","92.420975","5.3234572","0.013742171"
"31.324774","160.81932","6.4639006","0.01625808"
"30.706612","158.58215","7.953165","0.018581599"
"-24.045631","52.02116","5.0224714","0.012558776"
"-23.805923","55.452614","5.5523205","0.014427403"
"-17.917301","325.6231","6.2311363","0.019903941"
"6.4346094","269.4904","7.0945244","0.016282855"
"-11.533205","331.1704","8.888652","0.026672307"
"-15.098949","90.452194","6.5750003","0.01862949"
"22.132126","265.42035","2.7760336","0.005591245"
"12.529726","263.04248","3.7351844","0.007531319"
"28.012043","160.64616","5.898808","0.01579208"
"26.164967","159.7183","5.796678","0.013703873"
"34.752705","172.72513","NaN","NaN"
"-15.839313","327.61215","7.6766987","0.021752195"
"-21.86037","92.47084","5.0973387","0.012985438"
"-21.984035","325.04065","7.0665116","0.019192366"
"31.344862","160.87921","6.387172","0.016081803"
"30.728659","158.64081","7.851294","0.018220458"
"-17.94633","325.67072","6.27312","0.019846095"
"-23.78703","55.50808","4.8444486","0.012371606"
"-24.027943","52.07671","5.5224676","0.014289408"
"6.4049406","269.5359","7.1176605","0.016893623"
"-15.071035","90.499794","6.362816","0.01810537"
"-11.563203","331.21738","9.200646","0.028496914"
"12.503786","263.09088","3.6905339","0.0073954477"
"22.103664","265.47076","2.7739575","0.0055522677"
"28.033043","160.70367","5.800081","0.015610611"
"26.185665","159.77438","5.8579845","0.014354849"
"34.765766","172.7778","3.5579257","0.009307805"
"-21.831474","92.52069","5.1448703","0.013235265"
"-15.86767","327.65967","7.6160817","0.021520117"
"-22.012976","325.09036","7.058879","0.018995961"
"31.364922","160.93915","6.3675265","0.016219309"
"30.750677","158.6995","7.525529","0.017939528"
"34.7788","172.8305","3.160423","0.008138816"
"6.375239","269.5814","8.194792","0.019402478"
"-11.593197","331.26437","9.363553","0.029873699"
"22.075188","265.52118","2.7666032","0.0054678936"
"12.477809","263.13922","3.7182167","0.0074340785"
"-15.0431","90.547386","6.1261024","0.01735131"
"-17.975348","325.71832","6.3083963","0.01986918"
"-24.01024","52.132244","5.743912","0.015101321"
"-23.76812","55.563522","6.183386","0.0152166225"
"28.054016","160.76122","5.6681604","0.015200273"
"26.206326","159.83047","5.761076","0.014333598"
"34.784008","172.8516","3.0571918","0.006973657"
"-22.041805","325.14014","7.0130396","0.018728973"
"-21.802567","92.570526","5.286465","0.013616994"
"-15.896013","327.7072","7.7357945","0.021697398"
"26.216652","159.85852","5.6028194","0.013936893"
"31.384949","160.99911","6.5020237","0.01639059"
"30.772665","158.75821","7.482953","0.017845483"
"6.345528","269.62686","7.2171","0.017239517"
"-18.004354","325.76596","6.3636284","0.020185528"
"12.451805","263.1876","3.7360358","0.0074979654"
"22.046698","265.57156","2.7606199","0.0054910323"
"-23.749176","55.61895","4.931212","0.012564541"
"-23.992546","52.187767","5.204471","0.013043494"
"-15.01516","90.594955","6.106918","0.017350825"
"-11.62316","331.31137","8.496104","0.026149398"
"28.07495","160.81877","5.686569","0.015278819"
"-15.92434","327.75476","7.690288","0.021491367"
"-22.07053","325.18994","7.0045085","0.018839587"
"-21.773655","92.620346","5.2894483","0.013738416"
"30.79463","158.81693","7.3724065","0.017693236"
"31.404953","161.0591","6.509103","0.01645661"
"-18.033348","325.8136","6.2036524","0.019690944"
"12.425828","263.23593","3.7550762","0.007659161"
"22.01819","265.62192","2.7487068","0.005453344"
"6.315811","269.67233","7.8217316","0.018803656"
"-11.653115","331.3584","8.899049","0.027711678"
"-14.987195","90.64252","6.2705355","0.017751217"
"28.095854","160.87636","5.6237197","0.01518859"
"34.81517","172.97812","2.751526","0.007097315"
"26.252726","159.95673","5.512573","0.01390019"
"-22.099249","325.23975","6.886119","0.018412367"
"-15.952655","327.80234","7.537306","0.021182777"
"-21.74474","92.67014","5.2650285","0.013672273"
"30.816565","158.87569","7.5546536","0.01803304"
"31.424927","161.11911","6.41947","0.016222628"
"34.822845","173.01048","3.1161888","0.008401807"
"-11.683034","331.40543","8.970982","0.028293673"
"-18.062326","325.86127","6.385325","0.020286072"
"6.2860594","269.7178","7.7572713","0.018706126"
"12.399796","263.28427","3.9158056","0.008240387"
"21.989674","265.67224","2.7468505","0.005474685"
"-14.959211","90.69006","6.421522","0.018241342"
"28.116728","160.93396","5.5859003","0.01503546"
"26.269855","160.00352","5.4766498","0.013654299"
"-15.980958","327.8499","7.5168033","0.02112115"
"-22.127962","325.28958","7.051672","0.018815614"
"-21.715815","92.71993","5.252953","0.013473192"
"31.444876","161.17914","6.411574","0.016068809"
"30.838474","158.93448","7.5123444","0.017883545"
"6.256301","269.76324","8.507558","0.020223761"
"-18.09129","325.90894","6.4638605","0.020678064"
"-11.712941","331.45248","8.903503","0.02756703"
"12.373705","263.33255","3.6997623","0.007572911"
"21.961151","265.72256","2.7670758","0.005483033"
"-14.931199","90.7376","6.735709","0.018904736"
"28.137573","160.9916","5.620921","0.015003807"
"26.28868","160.05501","5.222935","0.012923866"
"-22.156654","325.33942","7.247005","0.019571828"
"-16.009243","327.8975","7.529845","0.021279467"
"-21.68687","92.76971","5.165813","0.01328726"
"30.860357","158.99329","7.4712553","0.017705971"
"31.464798","161.23921","6.32167","0.015840065"
"34.85381","173.13783","2.3884914","0.0056165876"
"6.2265463","269.8087","7.8377337","0.018549241"
"21.932617","265.77286","2.7660077","0.0054436624"
"-14.903169","90.78511","6.976662","0.019264037"
"-11.742846","331.49954","8.464691","0.025744574"
"12.347624","263.38086","3.5331714","0.006892881"
"-18.120237","325.9566","6.505774","0.02091069"
"26.309185","160.11119","4.9927726","0.012084013"
"28.158386","161.04924","5.5471287","0.014952562"
"-23.668242","55.854324","4.452563","0.011021523"
"-23.916716","52.4234","5.6480317","0.014391594"
"-16.037512","327.94513","7.3830237","0.020778708"
"-21.65791","92.81944","5.371836","0.013952916"
"-22.185328","325.3893","7.045405","0.018875895"
"31.484688","161.2993","6.249819","0.015535481"
"30.882208","159.05212","7.384411","0.017503656"
"-23.653908","55.89583","4.882779","0.012463773"
"-23.903282","52.46495","5.7428193","0.014475614"
"21.90407","265.82315","2.7666352","0.005451703"
"12.321533","263.42917","3.3492188","0.006287176"
"6.196762","269.8541","7.6003914","0.018134167"
"-18.14917","326.00433","6.580863","0.021118332"
"-14.875116","90.83261","7.3835473","0.019972814"
"-11.772711","331.54663","NaN","NaN"
"26.329659","160.16739","4.7431893","0.011540701"
"28.179167","161.10692","5.446938","0.014688362"
"-22.214","325.4392","7.348567","0.019449005"
"-14.861083","90.856346","7.421459","0.020136166"
"-16.06576","327.99274","7.4476123","0.020940175"
"-21.628956","92.86917","5.6624537","0.014906727"
"30.904032","159.111","7.243759","0.017076824"
"31.50455","161.35942","6.2779098","0.015558664"
"12.295403","263.47742","3.19178","0.0058001475"
"-23.63474","55.95115","5.241042","0.013347956"
"6.16696","269.89954","8.085492","0.01926048"
"21.875519","265.87338","2.7428145","0.0053782337"
"-23.885315","52.52031","5.9890246","0.0149753895"
"-18.17809","326.05203","6.6759677","0.021284789"
"-11.802568","331.59375","9.086289","0.027968755"
"26.350103","160.2236","4.7704506","0.0116373375"
"28.19992","161.16461","5.469108","0.01470746"
"-16.093985","328.0404","7.5360794","0.021169355"
"-22.242664","325.4891","7.271189","0.01951992"
"31.524387","161.41956","6.078538","0.015242577"
"30.92583","159.16988","7.3991485","0.01732782"
"6.137121","269.94492","7.6915345","0.018263783"
"12.269213","263.52563","2.9366279","0.004996724"
"-11.832402","331.64087","10.140501","0.030843792"
"21.84696","265.9236","2.7504277","0.0053765955"
"-18.206995","326.09976","6.6963897","0.02111975"
"-23.86736","52.575672","5.9596605","0.015043258"
"-23.615583","56.006416","4.8891406","0.012115945"
"26.370523","160.27985","4.8114796","0.011800505"
"28.220646","161.22234","5.4178257","0.0146039715"
"-22.27132","325.53903","7.169254","0.019436015"
"-16.122194","328.08804","7.4382367","0.020873474"
"30.947601","159.22878","7.5230737","0.017791864"
"31.544191","161.47974","5.8537574","0.014847685"
"6.1073065","269.9903","7.9980063","0.019149862"
"-23.596344","56.061676","4.929279","0.012688332"
"-11.862211","331.688","8.7071495","0.026629783"
"12.243032","263.57388","2.8427727","0.0046033314"
"-23.849335","52.63099","5.991494","0.014825676"
"21.818384","265.97382","2.835185","0.0054868767"
"-18.235886","326.14752","6.6727414","0.021066045"
"26.390915","160.3361","5.0832896","0.012458998"
"28.241343","161.28009","5.39467","0.014643674"
"-16.150387","328.13574","7.6508517","0.021623205"
"-22.299967","325.58896","7.200879","0.019645024"
"31.563974","161.53993","5.730331","0.014690003"
"30.969345","159.2877","7.7982297","0.018361462"
"-23.831291","52.686295","5.243194","0.012554592"
"6.077462","270.0357","8.420604","0.019986624"
"-23.577091","56.116943","4.4814863","0.010809341"
"12.21685","263.62207","2.717648","0.0044056843"
"-18.264765","326.19528","6.704213","0.021124642"
"21.789791","266.02396","2.8735397","0.0057167006"
"-11.892008","331.73514","8.417753","0.026221"
"26.411274","160.39238","4.8940825","0.011932625"
"28.262009","161.33786","5.460818","0.014647208"
"-22.328594","325.63892","7.046631","0.018999685"
"-16.178564","328.18344","7.658508","0.021634227"
"30.99106","159.34666","7.8581533","0.018521111"
"31.58373","161.60016","5.686588","0.014602273"
"-23.5578","56.172195","4.876036","0.012486924"
"-23.81321","52.74158","6.2724566","0.016366351"
"6.0476065","270.08105","8.343851","0.020071875"
"-11.921785","331.78232","8.412978","0.025761101"
"12.190654","263.6703","2.6131706","0.0042250613"
"-18.293629","326.24304","6.7260127","0.021207903"
"21.761183","266.07413","2.892477","0.0058920244"
"28.282644","161.39566","5.392188","0.014445276"
"26.431593","160.44867","5.0074987","0.012021465"
"-14.7275915","91.08194","6.4413824","0.018176112"
"-21.491245","93.10518","5.3846483","0.014029219"
"-22.357204","325.6889","6.8583736","0.01834836"
"-16.206722","328.23114","7.6347938","0.021681178"
"31.012745","159.40564","7.7904406","0.018395701"
"31.603458","161.66042","5.677478","0.014553658"
"-21.480362","93.123795","5.443288","0.014138997"
"-23.795128","52.796844","5.749366","0.014672279"
"-23.53851","56.22743","5.442024","0.014251586"
"6.0177217","270.1264","8.612966","0.021245532"
"-11.951574","331.8295","9.523209","0.027822917"
"-18.322481","326.29083","6.642202","0.020900201"
"21.732563","266.12427","2.8720767","0.005895455"
"12.16441","263.71848","2.7189565","0.0044343383"
"28.30325","161.45348","5.244834","0.014053814"
"26.451883","160.50499","4.8291454","0.011757379"
"-14.70413","91.12145","6.7342024","0.018629981"
"-16.234867","328.27887","7.666837","0.021707706"
"-21.454964","93.16721","5.6583047","0.0146491015"
"-22.38582","325.73892","7.054729","0.019183157"
"28.313553","161.4824","5.1768074","0.013864991"
"31.0344","159.46463","7.8158407","0.018334439"
"31.623158","161.7207","5.709857","0.0145964315"
"30.826141","180.80939","NaN","NaN"
"-14.678303","91.1649","6.974985","0.019393116"
"-23.77695","52.85207","5.882539","0.015294868"
"12.138153","263.76666","2.6505141","0.004291838"
"5.98783","270.17175","8.353868","0.01973376"
"-23.519125","56.282642","4.641981","0.011713958"
"-18.351316","326.33865","6.677232","0.020873858"
"-11.981277","331.8767","8.826712","0.026562987"
"21.703932","266.1744","2.871891","0.005908442"
"26.472145","160.56133","4.9322577","0.012080245"
"-22.414442","325.7889","6.9921722","0.018926088"
"-16.262995","328.32663","7.5248456","0.021209138"
"-21.42593","93.21681","5.728185","0.014839182"
"31.056042","159.52367","7.734409","0.018104814"
"31.642841","161.781","5.6976266","0.014543784"
"26.482273","160.58951","4.7087","0.011636124"
"28.334127","161.54025","4.9889417","0.013403336"
"-12.011023","331.92392","9.125583","0.026437275"
"-23.758741","52.907265","5.718883","0.014576763"
"-23.499706","56.337833","4.6758504","0.011913485"
"12.111886","263.81482","2.8527014","0.004846929"
"5.957917","270.21707","8.412648","0.02057673"
"-14.650116","91.21229","6.9112496","0.019080983"
"-18.38014","326.38644","6.7481413","0.02094788"
"21.675295","266.22452","2.8663461","0.0058977623"
"30.842243","180.90097","NaN","NaN"
"-22.443033","325.83896","6.4686255","0.017371042"
"-21.396883","93.266396","5.9414096","0.015394783"
"-16.291101","328.3744","7.499279","0.021127662"
"-23.480312","56.393017","5.211949","0.0130981505"
"-23.740553","52.962467","5.4346323","0.014098593"
"-12.04073","331.97116","8.12292","0.025329905"
"5.9280043","270.2624","8.069242","0.019342538"
"-18.40895","326.4343","6.8392787","0.021206442"
"-14.621906","91.25967","6.883692","0.019231366"
"21.646648","266.2746","2.9017396","0.005945351"
"12.085552","263.86295","2.8298194","0.00475151"
"-16.3192","328.42215","7.5396495","0.021066314"
"-22.471598","325.889","6.562887","0.017752688"
"-21.367828","93.31596","6.466874","0.017072456"
"-23.722313","53.017643","6.4667106","0.01735079"
"-23.46086","56.44817","5.3110166","0.013858472"
"5.898082","270.3077","7.9102855","0.018988593"
"-18.437748","326.48215","6.900484","0.021409301"
"-12.070444","332.01837","8.690522","0.026298141"
"12.059232","263.91107","2.904332","0.0049911095"
"21.617981","266.32468","2.9219358","0.0059815045"
"-14.593682","91.30702","6.728655","0.018572606"
"-21.338772","93.36552","6.5751657","0.017291054"
"-16.347279","328.46997","7.618116","0.021366397"
"-22.50016","325.9391","6.656424","0.018206455"
"5.8681474","270.35303","7.6124487","0.018210026"
"-23.441376","56.503307","4.5252256","0.011315095"
"12.032913","263.9592","3.0317376","0.005398255"
"-23.70404","53.07278","5.6858883","0.0144922035"
"-14.565428","91.35437","6.774224","0.01881131"
"21.589308","266.3747","2.9905357","0.006121581"
"-18.466526","326.53","7.0847516","0.022019692"
"-12.100127","332.0656","9.298383","0.029529423"
"-21.309704","93.415054","6.643471","0.017303634"
"-16.375338","328.51776","7.66344","0.02158309"
"-22.528725","325.98917","6.8581376","0.01882566"
"-14.537155","91.4017","6.6017656","0.01834701"
"12.0064945","264.00726","3.134058","0.005674184"
"21.560623","266.4247","2.9899817","0.006065479"
"-23.685722","53.1279","5.705034","0.015004302"
"-23.421844","56.55843","5.5676646","0.014793265"
"-12.129766","332.1129","8.651311","0.02712515"
"-18.495293","326.57788","7.100945","0.022126049"
"26.578016","160.8574","5.2359924","0.013055214"
"28.431376","161.8154","5.1057305","0.0138329035"
"31.158411","159.80437","7.87949","0.018491583"
"31.735886","162.06789","5.4437394","0.013363886"
"-21.280624","93.46458","6.808084","0.01772706"
"-16.403381","328.56558","7.5985193","0.021435453"
"-22.557272","326.03925","6.9441257","0.019014066"
"26.58303","160.87152","5.5023346","0.013285056"
"-23.402304","56.613537","5.089898","0.012807006"
"-23.667389","53.183006","6.1349587","0.01583822"
"-14.508869","91.44903","6.8968472","0.018767625"
"-12.159397","332.16022","8.921541","0.027687307"
"11.980086","264.05536","3.3029633","0.0061541726"
"-18.524046","326.62576","6.871392","0.02154845"
"21.53194","266.47473","2.9307158","0.0058422275"
"31.176302","159.85367","7.5112014","0.017426418"
"31.75214","162.11827","5.7093663","0.014362753"
"28.448359","161.86372","5.206912","0.013992247"
"-21.251541","93.514084","6.543872","0.016952839"
"-16.431404","328.61343","7.451646","0.021151237"
"-22.585802","326.0894","6.8493004","0.018720208"
"31.186579","159.88202","7.546386","0.017535893"
"31.761475","162.14725","5.6914763","0.014269245"
"-23.382732","56.668625","5.338399","0.013875291"
"-23.649025","53.238083","5.2732477","0.013167908"
"30.903214","181.25252","NaN","NaN"
"-14.480569","91.49634","6.646052","0.018302532"
"-18.552784","326.67368","6.7632113","0.021128833"
"11.9536495","264.1034","3.5315285","0.0068529546"
"21.503242","266.52472","2.8410926","0.005591237"
"-12.189003","332.20755","8.574157","0.026768899"
"26.613111","160.9562","5.640022","0.012676735"
"28.468025","161.9198","5.246949","0.014132862"
"30.90714","181.27548","3.8617074","0.010136201"
"26.620626","160.9774","6.1444855","0.012533949"
"-21.222439","93.56357","6.406102","0.016617987"
"-16.459412","328.6613","7.480248","0.021143548"
"-22.614334","326.13953","6.9779444","0.018919226"
"31.206675","159.9375","7.5043125","0.01764464"
"31.779724","162.20396","5.7462883","0.014646617"
"11.927214","264.15146","3.7472322","0.007384751"
"21.474527","266.57468","2.7542768","0.0054180347"
"-23.363132","56.72369","5.2015815","0.013263422"
"-12.218592","332.25488","8.637183","0.026199963"
"-14.452254","91.54363","6.8717446","0.018349677"
"-18.581507","326.7216","6.7669506","0.021112097"
"28.487335","161.97491","5.3225837","0.014359513"
"5.740704","270.5454","7.59949","0.018184777"
"-23.626036","53.3069","6.5102577","0.017582234"
"21.460169","266.59967","2.7380173","0.0053957556"
"-16.487402","328.70917","7.5048327","0.02120828"
"-22.64285","326.1897","6.9060955","0.018615445"
"-21.193317","93.61304","6.8503194","0.017565066"
"31.228088","159.9967","7.692392","0.018004948"
"31.799168","162.2645","5.6627336","0.014457866"
"5.7181807","270.57935","7.913017","0.019117374"
"-23.343496","56.77874","5.0801206","0.012815772"
"-12.248164","332.30225","9.738654","0.028777335"
"11.900763","264.1995","3.8101778","0.0077067"
"-23.612206","53.348167","5.118799","0.012640238"
"-18.610216","326.76953","6.7278967","0.021099873"
"-14.42392","91.59092","6.5361958","0.017940639"
"26.65311","161.06929","5.0942445","0.013058699"
"28.507639","162.03297","5.3725853","0.014585445"
"26.660585","161.09048","5.070584","0.012824396"
"-22.671347","326.23987","7.021189","0.018909644"
"-21.164192","93.66249","6.748011","0.017536243"
"-16.515375","328.75708","7.5388374","0.0213486"
"31.249474","160.05594","7.5833297","0.018095795"
"31.81858","162.32504","5.531706","0.014104085"
"-23.593739","53.403175","6.499557","0.016747806"
"-23.323822","56.83377","5.290065","0.013419991"
"5.688133","270.62457","8.100097","0.019107657"
"-12.277725","332.3496","9.605097","0.029559696"
"-18.638912","326.81747","6.549374","0.02058032"
"-14.395566","91.63818","6.5709157","0.018201886"
"28.52791","162.09105","5.3898306","0.014668461"
"-21.135075","93.71193","6.4048066","0.016622024"
"-16.543331","328.805","7.6868744","0.02171556"
"-14.381378","91.66181","6.425928","0.01789114"
"-22.699842","326.29007","7.0030293","0.01890617"
"31.837965","162.38564","5.558641","0.014275569"
"31.270836","160.11519","7.4668574","0.017854927"
"5.658096","270.6698","7.964988","0.018984795"
"-23.304115","56.888786","5.342033","0.013873379"
"-23.575241","53.458164","5.412307","0.013746037"
"-12.307241","332.397","9.296531","0.028210329"
"-18.667593","326.86545","6.704674","0.02102343"
"26.692966","161.18236","5.4307055","0.013046403"
"28.548151","162.14914","5.336868","0.014515171"
"-14.352997","91.70906","6.3586345","0.01775239"
"-21.105938","93.761345","6.294115","0.016185561"
"-22.72833","326.3403","6.9107294","0.018447986"
"-16.57127","328.85294","7.645571","0.021599619"
"31.292171","160.17448","7.360669","0.017320491"
"31.857327","162.44624","5.5669103","0.01417458"
"-23.561338","53.499393","5.3653913","0.012918276"
"26.71119","161.2342","5.625802","0.013665204"
"5.6280375","270.715","7.985631","0.019031255"
"-12.336763","332.4444","NaN","NaN"
"-18.69626","326.91342","6.770371","0.02126904"
"-23.284376","56.943787","5.160283","0.013437657"
"28.568365","162.20726","5.348841","0.014472287"
"26.720303","161.26015","5.7340264","0.013997172"
"-21.07678","93.810745","6.231236","0.016218213"
"-14.3246","91.756294","6.2584224","0.017586166"
"-16.59919","328.90088","7.6254644","0.0216847"
"-22.75681","326.39053","7.3582096","0.019461585"
"31.876661","162.50687","5.6399393","0.014447697"
"31.313482","160.23381","7.1361747","0.017018188"
"5.597926","270.7602","7.665267","0.01823444"
"-23.264606","56.99873","4.7800016","0.011830707"
"-18.724915","326.96143","6.6527495","0.020876007"
"-12.366247","332.49185","8.469476","0.025905924"
"28.588549","162.26541","5.250538","0.014181338"
"30.968086","181.63538","NaN","NaN"
"21.323591","266.83664","2.4596474","0.004340958"
"-21.047626","93.86013","6.144521","0.015992256"
"-14.29619","91.80351","6.0576696","0.017049385"
