"latitude","longitude","specific_humidity","surface_pressure","temperature"
"15.05373","281.81","0.02137811","101230.86","302.08008"
"-35.175743","49.32765","0.009087155","101118.86","289.81445"
"-22.867535","1.6268836","0.00807626","102382.86","292.42383"
"-25.500746","5.856131","0.007132122","102374.86","290.45508"
"-35.64408","357.73358","0.0072408407","101646.86","289.1582"
"-32.191803","2.0086474","0.0085798","102030.86","290.68945"
"-27.09197","46.898357","0.010708401","101670.86","295.20508"
"27.816498","148.45325","0.01860101","101830.86","302.58008"
"23.723068","152.82457","0.018669674","101766.86","302.83008"
"20.626534","154.75412","0.020401547","101486.86","302.79883"
"-28.429974","50.09755","0.00896127","101950.86","293.86133"
"7.298294","276.92828","0.020279476","100926.86","301.75195"
"-22.680809","4.1016107","0.008518765","102286.86","291.87695"
"-25.3647","8.267843","0.007746288","102278.86","290.58008"
"-31.97992","4.678008","0.009106228","101998.86","290.51758"
"-8.909055","113.4589","0.017441342","101278.86","298.68945"
"-35.63449","0.420488","0.008526394","101398.86","287.06445"
"-33.372875","52.638527","0.008064816","101646.86","289.5957"
"18.803751","153.93732","0.019424984","101390.86","302.93945"
"-35.166245","49.388786","0.009087155","101118.86","289.81445"
"15.021558","281.8565","0.02137811","101230.86","302.08008"
"21.38895","252.73863","0.01898248","101054.86","303.48633"
"-35.64874","0.4670664","0.008526394","101398.86","287.06445"
"-25.381538","8.325112","0.007746288","102278.86","290.58008"
"-22.694918","4.1580358","0.008518765","102286.86","291.87695"
"-32.20782","2.070236","0.0085798","102030.86","290.68945"
"-22.885078","1.6980343","0.00807626","102382.86","292.42383"
"-35.66243","357.7961","0.0072408407","101646.86","289.1582"
"-28.419119","50.157906","0.00896127","101950.86","293.86133"
"-25.517387","5.913334","0.007132122","102374.86","290.45508"
"-27.082848","46.95784","0.010708401","101670.86","295.20508"
"23.751333","152.87595","0.018234799","101798.86","302.68945"
"-31.99653","4.739358","0.009090969","102022.86","290.2832"
"20.654488","154.80435","0.020401547","101486.86","302.79883"
"7.268876","276.97437","0.020279476","100926.86","301.75195"
"17.509415","284.26413","0.01959283","101502.86","302.29883"
"-8.879305","113.50083","0.017441342","101278.86","298.68945"
"27.852913","148.51791","0.01860101","101830.86","302.58008"
"-35.15608","49.453987","0.009087155","101118.86","289.81445"
"18.831383","153.98672","0.019424984","101390.86","302.93945"
"14.989382","281.90305","0.02137811","101230.86","302.08008"
"-27.075975","47.00244","0.010708401","101670.86","295.20508"
"-35.68075","357.85864","0.00750024","101558.86","289.00195"
"-32.22381","2.1318479","0.0085798","102030.86","290.68945"
"-25.533949","5.970566","0.0071454733","102358.86","290.20508"
"-22.89901","1.7549568","0.00807626","102382.86","292.42383"
"-25.398376","8.382385","0.007746288","102278.86","290.58008"
"7.2394547","277.02045","0.019768307","100926.86","301.4082"
"-32.01311","4.80073","0.009090969","102022.86","290.2832"
"-22.709034","4.2144756","0.008518765","102286.86","291.87695"
"20.682426","154.8546","0.020401547","101486.86","302.79883"
"-35.667694","0.5292163","0.008526394","101398.86","287.06445"
"-28.408218","50.218254","0.00896127","101950.86","293.86133"
"27.874756","148.55672","0.01860101","101830.86","302.58008"
"23.77958","152.92734","0.018234799","101798.86","302.68945"
"17.478006","284.31085","0.01959283","101502.86","302.29883"
"-8.847984","113.54495","0.017441342","101278.86","298.68945"
"21.367527","252.82214","0.019493649","100990.86","303.81445"
"-6.5480614","111.86083","0.018562863","101182.86","302.04883"
"18.859","154.03616","0.019424984","101390.86","302.93945"
"-35.145878","49.51917","0.009087155","101118.86","289.81445"
"14.957194","281.94952","0.02137811","101230.86","302.08008"
"-22.909504","1.7976544","0.00807626","102382.86","292.42383"
"-8.818224","113.58686","0.017441342","101278.86","298.68945"
"-32.239765","2.1935408","0.008846829","102030.86","290.67383"
"-25.550854","6.027193","0.0071454733","102358.86","290.20508"
"17.446598","284.3576","0.01959283","101502.86","302.29883"
"23.807823","152.97876","0.018234799","101798.86","302.68945"
"-27.064472","47.076744","0.010708401","101670.86","295.20508"
"-28.397276","50.278587","0.00896127","101950.86","293.86133"
"27.903875","148.60847","0.01860101","101830.86","302.58008"
"-35.69902","357.9212","0.00750024","101558.86","289.00195"
"7.2100115","277.06653","0.019768307","100926.86","301.4082"
"-32.029655","4.862132","0.009090969","102022.86","290.2832"
"20.710344","154.90482","0.020401547","101486.86","302.79883"
"-35.686623","0.59138185","0.008526394","101398.86","287.06445"
"-25.415188","8.439671","0.007870266","102254.86","290.11133"
"-6.5218954","111.897285","0.018562863","101182.86","302.04883"
"-22.72663","4.285031","0.008518765","102286.86","291.87695"
"-8.802953","113.60837","0.017441342","101278.86","298.68945"
"14.924988","281.99597","0.02137811","101230.86","302.08008"
"18.886593","154.08562","0.019554684","101398.86","302.87695"
"-35.13564","49.584328","0.009087155","101118.86","289.81445"
"-32.255684","2.2553113","0.008587429","101966.86","290.45508"
"20.73824","154.95502","0.020401547","101486.86","302.79883"
"-28.386303","50.338913","0.0088620875","101990.86","293.75195"
"7.180562","277.11255","0.019768307","100926.86","301.4082"
"-27.055233","47.136177","0.010708401","101670.86","295.20508"
"17.415165","284.4043","0.01959283","101502.86","302.29883"
"-35.717278","357.98376","0.00750024","101558.86","289.00195"
"23.836065","153.0302","0.018234799","101798.86","302.68945"
"-22.737118","4.3273745","0.008518765","102286.86","291.87695"
"-25.431911","8.496998","0.007870266","102254.86","290.11133"
"-6.493106","111.93738","0.018562863","101182.86","302.04883"
"-32.046177","4.923559","0.009090969","102022.86","290.2832"
"27.932999","148.66025","0.01860101","101830.86","302.58008"
"-25.567348","6.084467","0.0071454733","102358.86","290.20508"
"-35.705544","0.65353906","0.008526394","101398.86","287.06445"
"-22.930319","1.8830831","0.00807626","102382.86","292.42383"
"-8.77358","113.64971","0.017441342","101278.86","298.68945"
"-35.125366","49.649467","0.009087155","101118.86","289.81445"
"14.892758","282.04242","0.02137811","101230.86","302.08008"
"18.914167","154.13509","0.019554684","101398.86","302.87695"
"-35.73549","358.04645","0.00750024","101558.86","289.00195"
"-25.583794","6.141777","0.0071454733","102358.86","290.20508"
"-25.44862","8.55434","0.007870266","102254.86","290.11133"
"-28.375275","50.39921","0.0088620875","101990.86","293.75195"
"27.96209","148.71204","0.01860101","101830.86","302.58008"
"23.864302","153.08167","0.018234799","101798.86","302.68945"
"-22.940674","1.925811","0.00807626","102382.86","292.42383"
"-22.751104","4.383848","0.008415768","102310.86","291.89258"
"-6.461694","111.98111","0.018562863","101182.86","302.04883"
"17.383747","284.45102","0.01959283","101502.86","302.29883"
"-32.27157","2.3171058","0.008587429","101966.86","290.45508"
"20.766108","155.00525","0.019905636","101534.86","302.75195"
"-32.06267","4.9850087","0.009090969","102022.86","290.2832"
"7.151084","277.15857","0.019768307","100926.86","301.4082"
"-35.72913","0.73129284","0.008526394","101398.86","287.06445"
"-35.115055","49.714592","0.008789608","101166.86","289.75195"
"18.941717","154.18457","0.019554684","101398.86","302.87695"
"14.860521","282.08884","0.02137811","101230.86","302.08008"
"23.892525","153.13318","0.018234799","101798.86","302.68945"
"-25.60021","6.1990876","0.0071454733","102358.86","290.20508"
"-22.954473","1.9827838","0.00807626","102382.86","292.42383"
"-25.465298","8.611694","0.007870266","102254.86","290.11133"
"-28.364233","50.45951","0.0088620875","101990.86","293.75195"
"-35.74327","0.7779548","0.008526394","101398.86","287.06445"
"-27.036633","47.25499","0.010117123","101742.86","294.20508"
"20.79395","155.05548","0.019905636","101534.86","302.75195"
"-22.76506","4.4403234","0.008415768","102310.86","291.89258"
"-32.287426","2.3789268","0.008587429","101966.86","290.45508"
"-6.430274","112.024826","0.018562863","101182.86","302.04883"
"7.121605","277.2046","0.01986749","100902.86","301.31445"
"-32.079132","5.04648","0.009090969","102022.86","290.2832"
"17.352312","284.4977","0.01959283","101502.86","302.29883"
"27.998447","148.77681","0.01860101","101830.86","302.58008"
"-35.758224","358.12473","0.0071511953","101502.86","288.54883"
"18.969198","154.23407","0.019554684","101398.86","302.87695"
"-35.10471","49.779694","0.008789608","101166.86","289.75195"
"14.828278","282.1353","0.02137811","101230.86","302.08008"
"-33.29494","53.03827","0.007923672","101670.86","289.43945"
"-35.757385","0.82464874","0.008480618","101278.86","286.95508"
"-22.968262","2.0397787","0.00807626","102382.86","292.42383"
"20.821762","155.10573","0.019905636","101534.86","302.75195"
"-25.616615","6.256424","0.0071454733","102358.86","290.20508"
"-32.303246","2.4407701","0.008587429","101966.86","290.45508"
"-35.77186","358.1717","0.0071511953","101502.86","288.54883"
"23.920734","153.1847","0.018234799","101798.86","302.68945"
"-27.027267","47.314365","0.010117123","101742.86","294.20508"
"-28.353134","50.519787","0.0088620875","101990.86","293.75195"
"-6.3988442","112.068535","0.018562863","101182.86","302.04883"
"-22.778988","4.4968243","0.008415768","102310.86","291.89258"
"17.320889","284.5444","0.01959283","101502.86","302.29883"
"7.0920887","277.25058","0.01986749","100902.86","301.31445"
"-32.09556","5.1079745","0.009090969","102022.86","290.2832"
"-25.481947","8.669077","0.007870266","102254.86","290.11133"
"21.295557","253.10048","0.019493649","100990.86","303.81445"
"18.996664","154.2836","0.019554684","101398.86","302.87695"
"-35.094326","49.844776","0.008789608","101166.86","289.75195"
"14.796024","282.18173","0.02137811","101230.86","302.08008"
"21.2883","253.12827","0.019493649","100990.86","303.81445"
"-35.776188","0.8868881","0.008480618","101278.86","286.95508"
"23.948927","153.23622","0.018234799","101798.86","302.68945"
"-32.31903","2.5026352","0.008587429","101966.86","290.45508"
"20.849552","155.15604","0.019905636","101534.86","302.75195"
"-28.342","50.580048","0.0088620875","101990.86","293.75195"
"-22.79284","4.5533257","0.008415768","102310.86","291.89258"
"17.289421","284.59106","0.01959283","101502.86","302.29883"
"-32.11195","5.169486","0.009090969","102022.86","290.2832"
"-25.632988","6.313787","0.0071454733","102358.86","290.20508"
"-25.49852","8.726484","0.007870266","102254.86","290.11133"
"-6.367402","112.112236","0.018562863","101182.86","302.04883"
"-27.017864","47.373726","0.010117123","101742.86","294.20508"
"-22.982014","2.0967932","0.00807626","102382.86","292.42383"
"7.0625916","277.29657","0.01986749","100902.86","301.31445"
"19.02411","154.33313","0.019554684","101398.86","302.87695"
"-35.083904","49.90983","0.008789608","101166.86","289.75195"
"14.763765","282.22815","0.021225521","101230.86","301.98633"
"-35.79496","0.94916177","0.007847378","101342.86","287.08008"
"-27.010773","47.418236","0.010117123","101742.86","294.20508"
"20.877323","155.20642","0.019905636","101534.86","302.75195"
"-32.33478","2.564524","0.008587429","101966.86","290.45508"
"-25.515083","8.783905","0.007870266","102254.86","290.11133"
"-25.649288","6.371169","0.0071454733","102358.86","290.20508"
"-35.808113","358.29706","0.0071511953","101502.86","288.54883"
"23.97713","153.28778","0.018234799","101798.86","302.68945"
"-28.330809","50.640297","0.0088620875","101990.86","293.75195"
"-22.806679","4.6098413","0.008415768","102310.86","291.89258"
"17.257986","284.63776","0.01959283","101502.86","302.29883"
"-32.128307","5.2310176","0.009090969","102022.86","290.2832"
"-6.335952","112.15592","0.018562863","101182.86","302.04883"
"7.033024","277.34253","0.01986749","100902.86","301.31445"
"24.721424","155.66988","0.018135617","101878.86","302.18945"
"-22.999111","2.1680627","0.00807626","102382.86","292.42383"
"-33.263985","53.19484","0.007923672","101670.86","289.43945"
"21.266478","253.21164","0.019493649","100990.86","303.81445"
"24.727825","155.6829","0.018135617","101878.86","302.18945"
"-35.07345","49.974854","0.008789608","101166.86","289.75195"
"19.05154","154.38269","0.019554684","101398.86","302.87695"
"14.731499","282.27457","0.021164486","101182.86","301.9707"
"-33.255688","53.236572","0.007923672","101670.86","289.43945"
"-28.319592","50.70053","0.0088620875","101990.86","293.75195"
"-23.009222","2.210833","0.00814111","102366.86","292.2832"
"20.905077","155.25682","0.019905636","101534.86","302.75195"
"-35.82619","358.35974","0.0071511953","101502.86","288.54883"
"-26.998842","47.49238","0.010117123","101742.86","294.20508"
"-25.665546","6.4285765","0.0071454733","102358.86","290.20508"
"-32.3505","2.6264353","0.008587429","101966.86","290.45508"
"24.005339","153.33936","0.018234799","101798.86","302.68945"
"17.22654","284.6844","0.01948602","101470.86","302.11133"
"21.25553","253.25331","0.019493649","100990.86","303.81445"
"-32.144634","5.2925696","0.009090969","102022.86","290.2832"
"7.00331","277.38846","0.01986749","100902.86","301.31445"
"-25.531618","8.841348","0.007870266","102254.86","290.11133"
"-22.820496","4.666374","0.008415768","102310.86","291.89258"
"-6.3044887","112.1996","0.018654415","101182.86","301.9082"
"-35.818363","1.0270767","0.007847378","101342.86","287.08008"
"-33.25154","53.25744","0.007923672","101670.86","289.43945"
"-35.062958","50.039864","0.008789608","101166.86","289.75195"
"19.07899","154.43225","0.019554684","101398.86","302.87695"
"14.699229","282.32098","0.021164486","101182.86","301.9707"
"-35.83973","358.4068","0.0071511953","101502.86","288.54883"
"-35.832386","1.0738355","0.007847378","101342.86","287.08008"
"-23.022854","2.2678742","0.00814111","102366.86","292.2832"
"-32.36618","2.6883664","0.008587429","101966.86","290.45508"
"20.932812","155.30724","0.019905636","101534.86","302.75195"
"-28.308346","50.76075","0.0088620875","101990.86","293.75195"
"-25.681793","6.485993","0.0071454733","102358.86","290.20508"
"-26.989243","47.551666","0.010117123","101742.86","294.20508"
"21.2409","253.30885","0.019302914","101022.86","303.5957"
"24.033525","153.39095","0.018234799","101798.86","302.68945"
"-6.273021","112.243256","0.018654415","101182.86","301.9082"
"-25.548122","8.898809","0.007870266","102254.86","290.11133"
"-32.160927","5.354146","0.00896127","102030.86","290.37695"
"-22.834282","4.722923","0.008461544","102286.86","291.54883"
"17.195091","284.73105","0.01947839","101470.86","302.3457"
"6.973569","277.43433","0.01986749","100902.86","301.31445"
"24.772623","155.77414","0.017662594","101910.86","302.20508"
"-35.05243","50.104855","0.008789608","101166.86","289.75195"
"-33.23593","53.335667","0.007958004","101758.86","289.48633"
"-32.37402","2.7193325","0.008587429","101966.86","290.45508"
"19.106417","154.48184","0.019554684","101398.86","302.87695"
"14.666955","282.36737","0.021164486","101182.86","301.9707"
"24.785414","155.80023","0.017662594","101910.86","302.20508"
"-28.297062","50.82096","0.0088620875","101990.86","293.75195"
"-25.69802","6.543433","0.0071454733","102358.86","290.20508"
"-23.036465","2.324932","0.00814111","102366.86","292.2832"
"21.226223","253.36438","0.019302914","101022.86","303.5957"
"24.06166","153.44257","0.018326351","101814.86","302.75195"
"20.960457","155.35768","0.019821713","101542.86","302.67383"
"-25.564579","8.956291","0.007870266","102254.86","290.11133"
"-35.85573","1.1517744","0.007847378","101342.86","287.08008"
"-22.848022","4.7794747","0.008461544","102286.86","291.54883"
"6.9439545","277.4803","0.01986749","100902.86","301.31445"
"-32.17719","5.415747","0.00896127","102030.86","290.37695"
"-6.2415476","112.28691","0.019028256","101190.86","301.36133"
"17.163641","284.77768","0.01947839","101470.86","302.3457"
"-26.977299","47.6258","0.010117123","101742.86","294.20508"
"-35.86676","358.50092","0.0076604574","101390.86","287.58008"
"-32.38967","2.7812872","0.008587429","101966.86","290.45508"
"-35.041862","50.16983","0.008789608","101166.86","289.75195"
"19.133821","154.53145","0.019554684","101398.86","302.87695"
"14.634673","282.41376","0.021164486","101182.86","301.9707"
"-28.285727","50.881153","0.0088620875","101990.86","293.75195"
"-23.049995","2.3819976","0.00814111","102366.86","292.2832"
"-25.714169","6.6009026","0.0074105947","102334.86","290.56445"
"-26.970085","47.670258","0.010117123","101742.86","294.20508"
"20.988087","155.40816","0.019821713","101542.86","302.67383"
"24.089746","153.49419","0.018326351","101814.86","302.75195"
"21.211548","253.41992","0.019302914","101022.86","303.5957"
"-22.86171","4.836045","0.008461544","102286.86","291.54883"
"-25.580997","9.013787","0.007870266","102254.86","290.11133"
"-6.2100716","112.33056","0.019028256","101190.86","301.36133"
"6.9143233","277.5262","0.01986749","100902.86","301.31445"
"17.13219","284.8243","0.01947839","101470.86","302.3457"
"-32.193417","5.4773693","0.00896127","102030.86","290.37695"
"-35.88473","358.56372","0.0076604574","101390.86","287.58008"
"-35.87903","1.2297486","0.007847378","101342.86","287.08008"
"-2.339958","107.90665","0.019280026","101062.86","302.01758"
"-35.031258","50.234795","0.008789608","101166.86","289.75195"
"19.161217","154.58105","0.019554684","101398.86","302.87695"
"14.6023855","282.4601","0.021164486","101182.86","301.9707"
"24.836554","155.9046","0.017662594","101910.86","302.20508"
"21.015707","155.45865","0.019821713","101542.86","302.67383"
"-26.960423","47.72952","0.010117123","101742.86","294.20508"
"-28.27434","50.94133","0.008839199","102038.86","293.5332"
"-35.892998","1.2765398","0.007847378","101342.86","287.08008"
"-22.875343","4.8926306","0.008461544","102286.86","291.54883"
"-25.597359","9.071318","0.007961819","102222.86","290.1582"
"21.196812","253.47542","0.019409725","100270.86","302.92383"
"-32.20961","5.5390124","0.00896127","102030.86","290.37695"
"-6.1785846","112.37419","0.019028256","101190.86","301.36133"
"24.117817","153.54585","0.018326351","101814.86","302.75195"
"17.100735","284.87094","0.01947839","101470.86","302.3457"
"6.884659","277.5721","0.01986749","100902.86","301.31445"
"-35.02062","50.299736","0.008789608","101166.86","289.75195"
"14.570089","282.50647","0.021164486","101182.86","301.9707"
"-28.26294","51.001526","0.008839199","102038.86","293.5332"
"-26.950748","47.788773","0.010117123","101742.86","294.20508"
"6.8549943","277.618","0.01986749","100902.86","301.31445"
"24.145876","153.59753","0.018326351","101814.86","302.75195"
"17.06928","284.91757","0.01947839","101470.86","302.3457"
"-25.613705","9.128864","0.007961819","102222.86","290.1582"
"21.182014","253.53091","0.019409725","100270.86","302.92383"
"21.04331","155.50917","0.019821713","101542.86","302.67383"
"-32.22577","5.6006784","0.00896127","102030.86","290.37695"
"-22.88897","4.949218","0.008461544","102286.86","291.54883"
"-6.1470823","112.41781","0.019028256","101190.86","301.36133"
"-35.91159","1.3389535","0.007847378","101342.86","287.08008"
"19.20454","154.65967","0.019554684","101398.86","302.87695"
"24.874855","155.98297","0.017716","101910.86","302.20508"
"-33.188786","53.57023","0.007761547","101782.86","289.3457"
"-2.2705185","107.9915","0.019280026","101062.86","302.01758"
"-35.009937","50.364662","0.008553097","101206.86","289.56445"
"14.537783","282.55283","0.021164486","101182.86","301.9707"
"19.217632","154.68347","0.019554684","101398.86","302.87695"
"24.173916","153.64923","0.018326351","101814.86","302.75195"
"-26.941034","47.848015","0.009487698","101814.86","293.93945"
"-28.251501","51.061703","0.008839199","102038.86","293.5332"
"-2.244464","108.02333","0.01959283","101022.86","302.0957"
"-33.179283","53.61712","0.007761547","101782.86","289.3457"
"21.070902","155.55972","0.019821713","101542.86","302.67383"
"-6.1155677","112.46141","0.019028256","101190.86","301.36133"
"-35.930138","1.4013941","0.007847378","101342.86","287.08008"
"-22.90255","5.005788","0.008461544","102286.86","291.54883"
"-32.241898","5.6623664","0.00896127","102030.86","290.37695"
"-25.630009","9.186425","0.007961819","102222.86","290.1582"
"17.037804","284.96417","0.01947839","101470.86","302.3457"
"6.825323","277.6639","0.01986749","100902.86","301.31445"
"24.896137","156.02657","0.017716","101910.86","302.20508"
"24.906778","156.04837","0.017716","101910.86","302.20508"
"-34.99922","50.42957","0.008553097","101206.86","289.56445"
"14.505471","282.59915","0.021164486","101182.86","301.9707"
"19.244955","154.73314","0.019562313","101406.86","302.81445"
"-35.94404","1.4482363","0.007847378","101342.86","287.08008"
"24.1996","153.69664","0.018326351","101814.86","302.75195"
"-6.086669","112.501366","0.019028256","101190.86","301.36133"
"21.098549","155.61029","0.019821713","101542.86","302.67383"
"-25.646275","9.244017","0.007961819","102222.86","290.1582"
"17.006329","285.01062","0.01947839","101470.86","302.3457"
"-26.931267","47.907234","0.009487698","101814.86","293.93945"
"-22.91607","5.062373","0.008461544","102286.86","291.54883"
"6.7956295","277.70978","0.01986749","100902.86","301.31445"
"-28.240011","51.12184","0.0088620875","102054.86","293.76758"
"-2.209704","108.065735","0.01959283","101022.86","302.0957"
"-32.257988","5.724076","0.009060452","101982.86","290.36133"
"-32.46346","3.076262","0.008694241","101958.86","290.33008"
"-25.782448","6.845378","0.0069604605","102350.86","290.31445"
"-23.107162","2.624678","0.00814111","102366.86","292.2832"
"-35.95638","358.815","0.0076604574","101390.86","287.58008"
"24.212437","153.72034","0.018326351","101814.86","302.75195"
"-6.0722184","112.52135","0.019028256","101190.86","301.36133"
"19.270546","154.77972","0.019524166","101438.86","302.76758"
"-34.98847","50.49445","0.008553097","101206.86","289.56445"
"-33.16024","53.710865","0.007761547","101782.86","289.3457"
"14.473152","282.64548","0.021164486","101182.86","301.9707"
"-26.923916","47.951633","0.009487698","101814.86","293.93945"
"-25.794437","6.8885593","0.0069604605","102350.86","290.31445"
"-23.117195","2.667528","0.00814111","102366.86","292.2832"
"-35.969757","358.86218","0.0076604574","101390.86","287.58008"
"21.126179","155.66087","0.019821713","101542.86","302.67383"
"6.7658978","277.7556","0.01986749","100902.86","301.31445"
"-32.274048","5.78581","0.009060452","101982.86","290.36133"
"-25.662497","9.30163","0.007961819","102222.86","290.1582"
"16.974884","285.05707","0.01947839","101470.86","302.3457"
"-22.92955","5.1189985","0.008461544","102286.86","291.54883"
"-35.967155","1.5263431","0.007847378","101342.86","287.08008"
"-32.47632","3.1280077","0.008694241","101958.86","290.33008"
"-28.2256","51.196983","0.0088620875","102054.86","293.76758"
"-2.1662648","108.11873","0.01959283","101022.86","302.0957"
"19.297827","154.82944","0.019524166","101438.86","302.76758"
"-34.977676","50.559315","0.008553097","101206.86","289.56445"
"-28.216915","51.242058","0.0088620875","102054.86","293.76758"
"21.153788","155.71149","0.019821713","101542.86","302.67383"
"-26.911594","48.02559","0.009487698","101814.86","293.93945"
"-25.678701","9.359262","0.007961819","102222.86","290.1582"
"-35.98562","1.5888622","0.0073762625","101390.86","287.13477"
"-25.810413","6.946134","0.0069604605","102350.86","290.31445"
"-23.130562","2.7246647","0.00814111","102366.86","292.2832"
"-32.29007","5.8475666","0.009060452","101982.86","290.36133"
"-2.140203","108.15054","0.01959283","101022.86","302.0957"
"-32.491184","3.1880627","0.008694241","101958.86","290.33008"
"-35.99201","358.94083","0.0076604574","101390.86","287.58008"
"-22.94638","5.189803","0.008461544","102286.86","291.54883"
"19.325089","154.87917","0.019524166","101438.86","302.76758"
"-34.966854","50.624157","0.008553097","101206.86","289.56445"
"24.989601","156.21841","0.017716","101910.86","302.20508"
"-2.1141136","108.182304","0.01959283","101022.86","302.0957"
"21.181377","155.76212","0.019821713","101542.86","302.67383"
"-32.505783","3.2470899","0.008694241","101958.86","290.33008"
"-26.901703","48.084763","0.009487698","101814.86","293.93945"
"-25.82619","7.003948","0.0069604605","102350.86","290.31445"
"-36.005306","358.98798","0.0076604574","101390.86","287.58008"
"-28.205318","51.302155","0.0088620875","102054.86","293.76758"
"-23.143826","2.7818255","0.00814111","102366.86","292.2832"
"-36.00405","1.6514003","0.0073762625","101390.86","287.13477"
"-22.956432","5.232295","0.008461544","102286.86","291.54883"
"-25.69485","9.416923","0.007961819","102222.86","290.1582"
"-32.30606","5.909354","0.009060452","101982.86","290.36133"
"19.35233","154.92891","0.019524166","101438.86","302.76758"
"-34.955994","50.68898","0.008553097","101206.86","289.56445"
"21.208952","155.81276","0.019821713","101542.86","302.67383"
"-36.023067","359.0509","0.0076604574","101390.86","287.58008"
"-25.842018","7.061756","0.0069604605","102350.86","290.31445"
"-23.157125","2.838996","0.0083204005","102350.86","292.1582"
"-25.710968","9.474585","0.007961819","102222.86","290.1582"
"-32.52112","3.3092427","0.008694241","101958.86","290.33008"
"-36.022453","1.7139459","0.0073762625","101390.86","287.13477"
"-28.193686","51.36223","0.0088620875","102054.86","293.76758"
"-26.89178","48.143906","0.009487698","101814.86","293.93945"
"-22.96981","5.288947","0.008461544","102286.86","291.54883"
"-2.0706317","108.23527","0.01959283","101022.86","302.0957"
"-32.32202","5.9711647","0.008991787","101990.86","290.36133"
"19.379557","154.97867","0.019524166","101438.86","302.76758"
"-34.945095","50.75378","0.008553097","101206.86","289.56445"
"-25.857868","7.1194115","0.0069604605","102350.86","290.31445"
"21.236507","155.86343","0.019821713","101542.86","302.67383"
"-23.170336","2.8961763","0.0083204005","102350.86","292.1582"
"-36.04079","359.11386","0.008740017","101278.86","286.94727"
"-32.536415","3.3714192","0.008694241","101958.86","290.33008"
"-28.182007","51.42228","0.0088620875","102054.86","293.76758"
"-26.88181","48.203037","0.009487698","101814.86","293.93945"
"-32.337944","6.0329967","0.008991787","101990.86","290.36133"
"-36.040833","1.7765334","0.0073762625","101390.86","287.13477"
"-22.983177","5.345623","0.008404324","102262.86","291.12695"
"-25.72707","9.532278","0.007961819","102222.86","290.1582"
"-33.099407","54.007504","0.007761547","101782.86","289.3457"
"16.84108","285.25494","0.01947839","101470.86","302.3457"
"6.639444","277.95038","0.019554684","100966.86","300.83008"
"14.319551","282.86533","0.021095822","101190.86","302.0332"
"-34.934162","50.818565","0.008553097","101206.86","289.56445"
"25.065992","156.37564","0.017716","101910.86","302.20508"
"21.264038","155.91422","0.018921444","101598.86","302.6582"
"-36.05847","359.17685","0.008740017","101278.86","286.94727"
"21.062584","253.97427","0.019409725","100270.86","302.92383"
"-32.551685","3.4336162","0.008694241","101958.86","290.33008"
"-23.183517","2.9533694","0.0083204005","102350.86","292.1582"
"-28.170273","51.48233","0.0088620875","102054.86","293.76758"
"-25.873682","7.1770797","0.0069604605","102350.86","290.31445"
"-22.996477","5.4023085","0.008404324","102262.86","291.12695"
"-36.05918","1.8391294","0.0073762625","101390.86","287.13477"
"-32.353836","6.0948486","0.008991787","101990.86","290.36133"
"6.6170855","277.9847","0.019554684","100966.86","300.83008"
"16.817463","285.28986","0.01947839","101470.86","302.3457"
"-25.743109","9.589996","0.007961819","102222.86","290.1582"
"19.422632","155.05751","0.019524166","101438.86","302.76758"
"14.292585","282.90387","0.021095822","101190.86","302.0332"
"-1.9923656","108.33059","0.01959283","101022.86","302.0957"
"-34.923195","50.883327","0.008553097","101206.86","289.56445"
"19.435652","155.08139","0.019524166","101438.86","302.76758"
"14.277079","282.92603","0.021095822","101190.86","302.0332"
"25.091415","156.42812","0.017716","101910.86","302.20508"
"-25.88946","7.23477","0.007132122","102326.86","290.50195"
"-36.076126","359.23987","0.008740017","101278.86","286.94727"
"-32.566914","3.4958353","0.008907864","101942.86","290.29883"
"-28.158531","51.542374","0.0088620875","102054.86","293.76758"
"21.291548","155.965","0.018997738","101606.86","302.64258"
"21.047497","254.02968","0.019409725","100270.86","302.92383"
"6.587243","278.03043","0.019554684","100966.86","300.83008"
"-23.00954","5.458991","0.008404324","102262.86","291.12695"
"-25.759113","9.64773","0.007734844","102246.86","290.0957"
"-32.36969","6.1567245","0.008991787","101990.86","290.36133"
"16.78598","285.3364","0.019493649","101478.86","302.4707"
"-23.19994","3.0248766","0.0083204005","102350.86","292.1582"
"-26.859226","48.336037","0.009487698","101814.86","293.93945"
"25.104126","156.45435","0.017716","101910.86","302.20508"
"-36.08206","1.9174141","0.0073762625","101390.86","287.13477"
"-1.9575659","108.372955","0.01959283","101022.86","302.0957"
"-34.91219","50.94809","0.008350918","101246.86","289.39258"
"14.246738","282.96942","0.02098901","101150.86","302.00195"
"19.46282","155.13121","0.019524166","101438.86","302.76758"
"-36.08938","359.2871","0.008740017","101278.86","286.94727"
"-33.067047","54.1635","0.0076661794","101806.86","289.23633"
"-23.019485","5.50152","0.008404324","102262.86","291.12695"
"-25.775085","9.705484","0.00781686","102222.86","289.58008"
"-36.09578","1.9643912","0.0073762625","101390.86","287.13477"
"-32.582108","3.5580764","0.008907864","101942.86","290.29883"
"-26.851643","48.380337","0.009487698","101814.86","293.93945"
"-23.209755","3.0677907","0.0083204005","102350.86","292.1582"
"21.032307","254.08502","0.017517636","93918.86","299.51758"
"-25.90518","7.2924957","0.007132122","102326.86","290.50195"
