,Unnamed: 0,Latittude,Longitude,pressure,wind_speed,humidity,temperature,mss
3430,3430,-36.49263,22.366028,101286.86,4.9901814,0.008652279,292.81445,0.013917767
3431,3431,20.691298,146.14177,101526.86,10.345854,0.019760678,303.23633,0.023997787
3432,3432,34.12193,236.91464,101550.86,1.3586106,0.010922024,291.9082,0.002121555
3433,3433,3.6971006,276.0032,101006.86,6.603561,0.019051144,300.75195,0.01736758
3434,3434,14.951679,283.96475,101398.86,4.1287045,0.01985223,301.92383,0.010363448
3435,3435,-25.633488,59.776447,101750.86,5.1769013,0.010613034,296.29883,0.013826884
3436,3436,-36.06509,20.310745,101286.86,5.25282,0.008652279,292.81445,0.01560252
3438,3438,12.614334,134.05022,101270.86,9.182959,0.019447872,303.00195,0.021557285
3440,3440,23.263632,143.77246,101654.86,6.9102283,0.019020626,303.56445,0.01911724
3441,3441,-34.30942,64.66593,100550.86,8.050212,0.010677883,289.4707,0.020810515
3442,3442,-36.491753,22.433367,101286.86,5.2583365,0.008652279,292.81445,0.014353048
3443,3443,12.630107,134.07329,101270.86,9.094881,0.019447872,303.00195,0.021178113
3444,3444,17.02605,132.1034,101526.86,10.08535,0.019760678,303.23633,0.023925172
3445,3445,34.104534,236.97762,101550.86,1.3132135,0.010922024,291.9082,0.002007393
3446,3446,20.72864,146.20903,101526.86,9.347955,0.019760678,303.23633,0.02287645
3447,3447,-25.616566,59.833706,101750.86,5.2584476,0.010613034,296.29883,0.013818739
3448,3448,14.919925,284.01035,101398.86,4.1263156,0.01985223,301.92383,0.010447746
3449,3449,3.666607,276.04803,101006.86,6.3831034,0.019051144,300.75195,0.016702766
3450,3450,-36.066452,20.37788,101286.86,5.1252,0.008652279,292.81445,0.015256706
3452,3452,17.038889,132.12315,101526.86,9.871165,0.019760678,303.23633,0.02328011
3453,3453,20.742624,146.23425,101526.86,9.544478,0.019760678,303.23633,0.023346733
3454,3454,23.292019,143.824,101654.86,7.1313634,0.019020626,303.56445,0.019811228
3455,3455,34.095833,237.0091,101550.86,1.2875246,0.010922024,291.9082,0.00195429
3456,3456,-34.290478,64.7268,100550.86,8.167655,0.010677883,289.4707,0.021528058
3457,3457,-36.49083,22.500708,101286.86,5.4110923,0.008652279,292.81445,0.014703468
3458,3458,12.661652,134.11943,101270.86,9.089394,0.019447872,303.00195,0.021027138
3459,3459,29.847794,231.70908,0,7.8454556,0,0,0.019137096
3460,3460,3.6360817,276.09283,101006.86,6.5849934,0.019051144,300.75195,0.017492669
3461,3461,14.888194,284.05597,101398.86,4.126233,0.01985223,301.92383,0.010563308
3462,3462,-36.06777,20.445019,101286.86,4.999655,0.008652279,292.81445,0.014878798
3463,3463,-25.599636,59.890945,101750.86,5.2104025,0.010613034,296.29883,0.013704066
3464,3464,-36.489872,22.56805,101286.86,5.449783,0.008652279,292.81445,0.014828145
3465,3465,20.770592,146.28473,101526.86,9.130471,0.019760678,303.23633,0.022757558
3466,3466,23.320393,143.87556,101654.86,7.469529,0.019020626,303.56445,0.02068572
3467,3467,-34.271503,64.78765,100550.86,7.315754,0.010677883,289.4707,0.018854985
3468,3468,12.693182,134.1656,101270.86,9.1995735,0.019447872,303.00195,0.021281894
3469,3469,3.6055396,276.13766,101006.86,7.1678786,0.019051144,300.75195,0.019676916
3470,3470,-36.069046,20.512163,101286.86,4.8433285,0.008652279,292.81445,0.014533275
3471,3471,14.856506,284.10168,101398.86,3.8309062,0.01985223,301.92383,0.009351359
3472,3472,-25.582645,59.948174,101750.86,4.919745,0.010613034,296.29883,0.01283324
3473,3473,29.821808,231.80527,0,3.7751532,0,0,0.008868159
3474,3474,34.065277,237.1192,101550.86,1.2748042,0.010922024,291.9082,0.001939418
3475,3475,17.100368,132.21806,101526.86,13.556584,0.019760678,303.23633,0.029058158
3476,3476,-36.48887,22.635395,101286.86,5.5900416,0.008652279,292.81445,0.015293326
3477,3477,20.798552,146.33522,101526.86,9.523991,0.019760678,303.23633,0.02354584
3478,3478,23.34875,143.9272,101654.86,7.658148,0.019020626,303.56445,0.020942485
3479,3479,-34.252495,64.84848,100686.86,7.706809,0.010651181,289.4082,0.019524604
3480,3480,12.724698,134.21178,101270.86,9.312322,0.019447872,303.00195,0.021140547
3481,3481,29.81579,231.82745,0,5.218553,0,0,0.011635615
3482,3482,14.824821,284.1474,101398.86,4.0875535,0.01985223,301.92383,0.010071103
3483,3483,-36.070282,20.579306,101286.86,4.510357,0.008652279,292.81445,0.013589576
3484,3484,3.5750003,276.18246,101006.86,6.6571784,0.019051144,300.75195,0.017804572
3485,3485,-25.565636,60.005367,101750.86,4.608318,0.010613034,296.29883,0.011752326
3486,3486,34.050682,237.1716,101550.86,1.2605848,0.010922024,291.9082,0.001925849
3488,3488,23.377098,143.97893,101654.86,7.747742,0.018944332,303.51758,0.021265384
3489,3489,-36.487827,22.70274,101286.86,5.6924553,0.008652279,292.81445,0.015573334
3490,3490,-34.23345,64.90926,100686.86,8.325241,0.010651181,289.4082,0.021949546
3491,3491,12.756202,134.25798,101270.86,9.494076,0.019447872,303.00195,0.02174749
3492,3492,14.793146,284.19308,101398.86,3.8945658,0.01985223,301.92383,0.009640881
3493,3493,-36.07148,20.646446,101286.86,4.315472,0.008652279,292.81445,0.013031697
3494,3494,3.5444283,276.22723,101006.86,6.2503834,0.019051144,300.75195,0.016572561
3495,3495,-25.548624,60.06255,101750.86,5.0988164,0.010613034,296.29883,0.013021017
3496,3496,34.034603,237.22923,101550.86,1.241191,0.010922024,291.9082,0.001904399
3497,3497,20.842766,146.41524,101526.86,8.455755,0.019760678,303.23633,0.021514699
3499,3499,-36.486748,22.770082,101286.86,5.6795497,0.008652279,292.81445,0.0155608
3500,3500,-34.21439,64.970024,100686.86,8.268088,0.010651181,289.4082,0.02109637
3501,3501,23.405441,144.03069,101654.86,8.071319,0.018944332,303.51758,0.022068024
3502,3502,12.787692,134.30418,101270.86,9.608245,0.019447872,303.00195,0.021731341
3503,3503,20.856133,146.43945,101526.86,8.768852,0.019760678,303.23633,0.021977885
3504,3504,-36.072636,20.713589,101286.86,4.1305485,0.008652279,292.81445,0.01246559
3505,3505,3.5138555,276.272,101006.86,6.5345726,0.019051144,300.75195,0.01680596
3506,3506,14.761448,284.23874,101398.86,3.8388267,0.01985223,301.92383,0.00929395
3507,3507,34.017036,237.29205,101550.86,1.2325373,0.010922024,291.9082,0.001889692
3508,3508,19.037006,145.78261,101526.86,8.292896,0.019760678,303.23633,0.021982674
3509,3509,-25.531523,60.1197,101750.86,5.157489,0.010613034,296.29883,0.01357665
3510,3510,17.184866,132.34868,101526.86,10.305109,0.019760678,303.23633,0.023932826
3511,3511,34.008247,237.32346,101550.86,1.2232034,0.010922024,291.9082,0.001871144
3512,3512,23.433784,144.08246,101654.86,8.270575,0.018944332,303.51758,0.022643203
3513,3513,-36.485622,22.837427,101286.86,5.967908,0.008652279,292.81445,0.016266411
3514,3514,-34.19529,65.03077,100686.86,8.773109,0.010651181,289.4082,0.021626439
3515,3515,12.819171,134.35042,101366.86,9.539613,0.019562313,303.1582,0.021579046
3516,3516,17.200224,132.37244,101526.86,10.117508,0.019760678,303.23633,0.023213122
3517,3517,20.884027,146.49002,101526.86,9.014044,0.019760678,303.23633,0.02272184
3518,3518,29.76551,232.01224,0,10.001463,0,0,0.020476734
3519,3519,-36.07375,20.780731,101286.86,4.036112,0.008652279,292.81445,0.01218917
3520,3520,19.06488,145.83276,101526.86,8.406962,0.019760678,303.23633,0.022070212
3521,3521,-25.514408,60.176853,101750.86,4.818219,0.010613034,296.29883,0.012448771
3522,3522,-34.178562,65.08391,100686.86,7.7212763,0.010651181,289.4082,0.019599237
3523,3523,-36.484463,22.904778,101286.86,6.009068,0.008652279,292.81445,0.016298652
3525,3525,20.910156,146.53746,101526.86,9.739204,0.019760678,303.23633,0.023998218
3526,3526,19.078806,145.85785,101526.86,8.5438385,0.019760678,303.23633,0.022277063
3527,3527,12.850638,134.39665,101366.86,9.174051,0.019562313,303.1582,0.02092944
3528,3528,29.749329,232.07129,0,8.57189,0,0,0.014020307
3529,3529,-36.074825,20.847872,101286.86,3.8763306,0.008652279,292.81445,0.011684436
3530,3530,-25.497276,60.233986,101750.86,4.9838133,0.010613034,296.29883,0.013226981
3531,3531,33.97739,237.43335,101550.86,1.2246704,0.010922024,291.9082,0.001962104
3534,3534,-36.48326,22.972132,101286.86,6.0399413,0.008652279,292.81445,0.016312595
3535,3535,19.106655,145.90802,101526.86,8.645031,0.019760678,303.23633,0.022335844
3538,3538,12.882092,134.44292,101366.86,9.331349,0.019562313,303.1582,0.0211071
3540,3540,-36.075867,20.914995,101286.86,3.7889569,0.008652279,292.81445,0.011388734
3541,3541,-25.48013,60.29111,101750.86,4.944161,0.010613034,296.29883,0.01279911
3542,3542,-34.14741,65.18254,100686.86,8.09792,0.010651181,289.4082,0.0202546
3543,3543,33.96267,237.48564,101550.86,1.1877421,0.010922024,291.9082,0.001863268
3544,3544,19.13448,145.9582,101526.86,8.6255865,0.019760678,303.23633,0.02229403
3547,3547,-34.137817,65.21289,100686.86,8.057281,0.010651181,289.4082,0.020208782
3548,3548,-36.482014,23.039492,101286.86,6.242721,0.008652279,292.81445,0.016761595
3549,3549,12.913535,134.4892,101366.86,9.38257,0.019562313,303.1582,0.021461993
3550,3550,-36.076866,20.98212,101286.86,3.6596835,0.008652279,292.81445,0.010985166
3551,3551,-25.462904,60.34821,101750.86,5.269872,0.010613034,296.29883,0.013829397
3553,3553,33.946457,237.54315,101550.86,1.1668167,0.010922024,291.9082,0.001825549
3555,3555,14.626724,284.43277,101398.86,3.9636476,0.01985223,301.92383,0.009482169
3556,3556,3.3838031,276.46222,100990.86,6.899079,0.019150326,300.87695,0.01801553
3557,3557,-36.480724,23.106848,101286.86,6.3845778,0.008652279,292.81445,0.01703713
3559,3559,19.162277,146.00842,101526.86,8.905937,0.019760678,303.23633,0.022832956
3560,3560,23.547064,144.28946,101654.86,8.187428,0.018944332,303.51758,0.022406649
3561,3561,-34.118618,65.27357,100686.86,8.172337,0.010651181,289.4082,0.020782126
3562,3562,12.9449625,134.53549,101366.86,9.322528,0.019562313,303.1582,0.021448372
3563,3563,-36.077827,21.049246,101286.86,3.5394702,0.008652279,292.81445,0.010589043
3564,3564,14.602959,284.467,101398.86,4.0125113,0.01985223,301.92383,0.010069033
3565,3565,3.3608224,276.49576,100990.86,6.436387,0.019150326,300.87695,0.017202592
3566,3566,-25.445635,60.405262,101750.86,5.116886,0.010613034,296.29883,0.013693252
3567,3567,33.92874,237.60587,101550.86,1.1870044,0.010922024,291.9082,0.001860964
3568,3568,17.34598,132.59839,101526.86,10.863624,0.019760678,303.23633,0.025199061
3569,3569,21.02168,146.74005,101534.86,9.881378,0.019814083,303.2207,0.024136106
3570,3570,-36.47939,23.1742,101286.86,6.4546466,0.008652279,292.81445,0.01711928
3571,3571,23.575344,144.34125,101654.86,8.12867,0.018944332,303.51758,0.022224255
3572,3572,19.190052,146.05864,101526.86,8.77539,0.019760678,303.23633,0.022634119
3573,3573,-36.07831,21.082804,101286.86,3.4492295,0.008652279,292.81445,0.010278492
3574,3574,-34.09939,65.33421,100734.86,8.158229,0.010445187,289.4082,0.020609526
3575,3575,12.976377,134.5818,101366.86,9.899801,0.019562313,303.1582,0.022542506
3577,3577,33.912476,237.66333,101550.86,1.1933295,0.010922024,291.9082,0.001893523
3578,3578,-25.428337,60.46231,101750.86,5.5629044,0.010613034,296.29883,0.014678033
3579,3579,3.3301473,276.54047,100990.86,6.775015,0.019150326,300.87695,0.01815621
3580,3580,14.571286,284.51266,101398.86,4.0946593,0.01985223,301.92383,0.010380853
3581,3581,33.904335,237.69206,101550.86,1.2117503,0.010922024,291.9082,0.001920448
3582,3582,-36.079235,21.14993,101286.86,3.3281732,0.008652279,292.81445,0.009869586
3583,3583,-36.47803,23.241549,101286.86,6.7117743,0.008652279,292.81445,0.01757347
3584,3584,23.603613,144.39307,101654.86,8.254572,0.018944332,303.51758,0.022406682
3585,3585,19.217804,146.1089,101526.86,8.975248,0.019760678,303.23633,0.02326795
3586,3586,-34.080116,65.39484,100734.86,8.441911,0.010445187,289.4082,0.021094032
3587,3587,13.007776,134.62813,101366.86,9.765684,0.019562313,303.1582,0.022159256
3589,3589,3.2994852,276.58517,100990.86,6.2910147,0.019150326,300.87695,0.015650641
3590,3590,14.539604,284.55832,101398.86,4.1872606,0.01985223,301.92383,0.010482565
3591,3591,-25.41106,60.51937,101750.86,4.8747215,0.010613034,296.29883,0.012210818
3592,3592,17.39967,132.68172,101526.86,9.123487,0.019760678,303.23633,0.021543957
3593,3593,21.0657,146.82039,101534.86,9.244101,0.019814083,303.2207,0.023050338
3594,3594,19.245533,146.15918,101526.86,9.139465,0.019760678,303.23633,0.023726828
3595,3595,23.63186,144.44492,101654.86,8.326399,0.018944332,303.51758,0.022481747
3596,3596,-34.060814,65.45544,100734.86,8.35145,0.010445187,289.4082,0.021394955
3597,3597,13.039163,134.67447,101366.86,9.667266,0.019562313,303.1582,0.02177408
3598,3598,21.07901,146.84471,101534.86,9.477052,0.019814083,303.2207,0.02341091
3599,3599,14.507892,284.6039,101398.86,3.8411734,0.01985223,301.92383,0.009399902
3600,3600,3.2688265,276.62988,100990.86,6.6332097,0.019150326,300.87695,0.017227681
3601,3601,-25.393684,60.576378,101750.86,5.584995,0.010613034,296.29883,0.015086086
3602,3602,17.430325,132.72937,101526.86,9.473845,0.019760678,303.23633,0.02217819
3603,3603,33.870968,237.80954,101550.86,1.2540027,0.010922024,291.9082,0.001977402
3605,3605,19.273243,146.20947,101526.86,9.039551,0.019760678,303.23633,0.023430703
3606,3606,-34.041496,65.51602,100734.86,8.404134,0.010445187,289.4082,0.021725832
3607,3607,23.660091,144.49678,101654.86,8.331353,0.018944332,303.51758,0.022631904
3608,3608,13.070538,134.72084,101366.86,9.964472,0.019562313,303.1582,0.021964096
3610,3610,3.238132,276.67456,100990.86,6.284182,0.019020626,300.7832,0.016292008
3611,3611,14.476194,284.64957,101398.86,3.8851824,0.01985223,301.92383,0.009690457
3612,3612,-25.376278,60.63337,101750.86,4.998674,0.010613034,296.29883,0.013094205
3613,3613,17.460972,132.77704,101526.86,9.5041895,0.019760678,303.23633,0.022151913
3614,3614,33.856087,237.86172,101550.86,1.245994,0.010922024,291.9082,0.001976379
3616,3616,23.688307,144.54866,101654.86,8.30599,0.018944332,303.51758,0.022548806
3617,3617,19.300932,146.25978,101526.86,9.181588,0.019760678,303.23633,0.023797775
3618,3618,-34.02215,65.57659,100734.86,8.329174,0.010445187,289.4082,0.021838274
3619,3619,13.101899,134.76721,101366.86,9.636026,0.019562313,303.1582,0.021617485
3620,3620,29.61879,232.54282,0,5.3415384,0,0,0.012913757
3621,3621,3.207436,276.71924,100990.86,5.9148164,0.019020626,300.7832,0.01507157
3622,3622,14.444507,284.69516,101398.86,4.12121,0.01985223,301.92383,0.010269665
3623,3623,-25.358852,60.690346,101750.86,5.0293603,0.010613034,296.29883,0.013237068
3624,3624,33.839695,237.9191,101550.86,1.2200062,0.010922024,291.9082,0.001934251
3625,3625,17.491615,132.82472,101526.86,9.713289,0.019760678,303.23633,0.02282146
3626,3626,29.610558,232.57224,0,4.7414417,0,0,0.011735459
3628,3628,19.3286,146.3101,101526.86,8.927293,0.019760678,303.23633,0.023185352
3629,3629,23.716505,144.60056,101654.86,8.06654,0.018944332,303.51758,0.02193063
3630,3630,-34.002773,65.63713,100734.86,7.5531693,0.010445187,289.4082,0.019561224
3631,3631,13.133247,134.81361,101366.86,9.50943,0.019562313,303.1582,0.021484919
3632,3632,14.412816,284.74075,101398.86,3.6693728,0.01985223,301.92383,0.008788184
3633,3633,3.1767297,276.7639,100990.86,6.086553,0.019020626,300.7832,0.01578389
3634,3634,33.82179,237.98166,101550.86,1.1688944,0.010922024,291.9082,0.001842369
3635,3635,-25.341393,60.7473,101750.86,4.6398478,0.010613034,296.29883,0.011580668
3636,3636,17.522251,132.8724,101526.86,9.131838,0.019760678,303.23633,0.021804415
3638,3638,-36.082977,21.46889,101286.86,3.3145382,0.008652279,292.81445,0.009976606
3639,3639,19.356249,146.36044,101526.86,8.826937,0.019760678,303.23633,0.022923185
3640,3640,23.744688,144.65248,101670.86,8.041207,0.019653866,303.51758,0.02185293
3641,3641,13.164579,134.86003,101366.86,9.188559,0.019562313,303.1582,0.020834286
3642,3642,3.1459868,276.80853,100990.86,6.52033,0.019020626,300.7832,0.016969189
3643,3643,14.381134,284.78638,101398.86,3.8536375,0.01985223,301.92383,0.009434469
3644,3644,-25.323883,60.80424,101750.86,4.8488903,0.010613034,296.29883,0.012486439
3645,3645,29.581673,232.6751,0,8.583659,0,0,0.019196596
3646,3646,33.803852,238.04419,101550.86,1.076689,0.010922024,291.9082,0.00166933
3647,3647,17.552874,132.92012,101526.86,9.47559,0.019760678,303.23633,0.022276407
3648,3648,21.204304,147.07533,101534.86,7.8314285,0.019814083,303.2207,0.0200487
3649,3649,-36.469597,23.617542,101286.86,6.1651974,0.008652279,292.81445,0.016495446
3650,3650,-36.083534,21.524841,101286.86,3.686078,0.008652279,292.81445,0.011110212
3651,3651,-33.9688,65.743034,100734.86,7.737134,0.010445187,289.4082,0.020580003
3652,3652,19.38388,146.41081,101526.86,8.669219,0.019760678,303.23633,0.022662431
3653,3653,23.772858,144.70442,101670.86,8.088408,0.019653866,303.51758,0.021883268
3654,3654,33.794876,238.07544,101550.86,1.0322198,0.010922024,291.9082,0.00158938
3655,3655,13.195899,134.90646,101366.86,9.042211,0.019562313,303.1582,0.020733992
3656,3656,21.217543,147.0997,101534.86,8.233054,0.019814083,303.2207,0.020924877
3657,3657,-36.468803,23.64981,101286.86,6.301518,0.008652279,292.81445,0.01678234
3658,3658,-33.961502,65.76572,100734.86,7.5755863,0.010445187,289.4082,0.019917063
3659,3659,29.566492,232.72894,0,9.244305,0,0,0.017450972
3660,3660,17.58094,132.9639,101526.86,9.2159815,0.019760678,303.23633,0.021840444
3661,3661,3.1152391,276.85318,100990.86,6.1721163,0.019020626,300.7832,0.015661743
3662,3662,-25.306368,60.861176,101750.86,4.7108855,0.010613034,296.29883,0.012070654
3663,3663,14.349442,284.83197,101398.86,3.9864645,0.01985223,301.92383,0.009803009
3664,3664,-36.084126,21.58975,101286.86,3.8645816,0.008652279,292.81445,0.011651007
3665,3665,29.558903,232.75587,0,9.580904,0,0,0.016692003
3666,3666,17.59497,132.9858,101526.86,9.570938,0.019760678,303.23633,0.022580937
3667,3667,-36.467247,23.712944,101286.86,6.113014,0.008652279,292.81445,0.016212689
3668,3668,19.41149,146.46121,101526.86,8.659873,0.019760678,303.23633,0.02272641
3669,3669,23.80101,144.7564,101670.86,8.35539,0.019653866,303.51758,0.022505218
3670,3670,13.227211,134.95288,101366.86,8.829769,0.019562313,303.1582,0.020090692
3671,3671,21.245169,147.15054,101550.86,8.668754,0.019836972,303.26758,0.022061195
3672,3672,-36.084694,21.65354,101286.86,4.132903,0.008652279,292.81445,0.012466596
3673,3673,14.317769,284.8776,101398.86,3.7059534,0.01985223,301.92383,0.008850448
3674,3674,3.0844707,276.8978,100990.86,6.3123236,0.019020626,300.7832,0.016499918
3675,3675,33.763386,238.18481,101550.86,0.90072393,0.010922024,291.9082,0.001403098
3676,3676,23.829145,144.8084,101670.86,8.288059,0.019653866,303.51758,0.022446176
3678,3678,19.439075,146.51163,101526.86,8.7238455,0.019760678,303.23633,0.022887923
3679,3679,-36.46555,23.780287,101286.86,6.2947063,0.008652279,292.81445,0.016740767
3680,3680,13.25851,134.99933,101366.86,8.640469,0.019562313,303.1582,0.019833725
3681,3681,-36.085255,21.72069,101286.86,4.28412,0.008652279,292.81445,0.012921068
3682,3682,14.286083,284.92316,101398.86,3.6585224,0.01985223,301.92383,0.008603407
3683,3683,3.0537105,276.9424,100982.86,6.348756,0.019188473,300.87695,0.01621715
3684,3684,33.749855,238.23167,101550.86,0.8749953,0.010922024,291.9082,0.001360986
3685,3685,17.64468,133.06343,101526.86,11.616356,0.019760678,303.23633,0.024742622
3687,3687,-36.46381,23.847628,101286.86,6.3960595,0.008652279,292.81445,0.01706814
3688,3688,23.857262,144.86041,101670.86,7.985017,0.019653866,303.51758,0.02163487
3690,3690,19.466639,146.56206,101526.86,8.532023,0.019760678,303.23633,0.022525541
3691,3691,13.289796,135.04579,101366.86,8.689875,0.019562313,303.1582,0.019797333
3692,3692,33.734802,238.28372,101550.86,0.8678771,0.010922024,291.9082,0.001341427
3693,3693,-36.085773,21.787842,101286.86,4.502696,0.008652279,292.81445,0.01360067
3694,3694,3.0229197,276.98703,100982.86,6.4209857,0.019188473,300.87695,0.01664744
3695,3695,14.254415,284.96875,101398.86,3.8368106,0.01985223,301.92383,0.009171874
3696,3696,17.675257,133.11122,101526.86,9.83304,0.019760678,303.23633,0.023247678
3697,3697,33.727276,238.30974,101550.86,0.85830617,0.010922024,291.9082,0.001325275
3698,3698,23.885363,144.91238,101670.86,7.925038,0.019653866,303.51758,0.021563185
3699,3699,-36.462032,23.914997,101286.86,6.2404814,0.008652279,292.81445,0.016799843
3700,3700,19.494179,146.6125,101526.86,8.503552,0.019760678,303.23633,0.022580048
3701,3701,13.321066,135.09227,101366.86,8.519728,0.019562313,303.1582,0.019266382
3702,3702,14.222711,285.0143,101398.86,3.612486,0.01985223,301.92383,0.008479675
3703,3703,2.9921808,277.03168,100982.86,6.1853514,0.019188473,300.87695,0.015689796
3704,3704,-36.086254,21.854979,101286.86,4.9123077,0.008652279,292.81445,0.014502444
3705,3705,17.705837,133.15903,101526.86,9.197467,0.019760678,303.23633,0.022309408
3707,3707,-33.871223,66.04515,100782.86,7.7355843,0.010109494,289.37695,0.020592244
3708,3708,-25.23157,61.102886,101750.86,4.7467155,0.010613034,296.29883,0.012191262
3709,3709,19.521698,146.66298,101526.86,8.522006,0.019760678,303.23633,0.022599947
3710,3710,23.91344,144.96432,101670.86,7.618042,0.019653866,303.51758,0.020806193
3711,3711,-36.46022,23.982388,101286.86,6.340399,0.008652279,292.81445,0.0170419
3712,3712,13.352317,135.13878,101366.86,8.477541,0.019562313,303.1582,0.019187413
3714,3714,-33.863876,66.06779,100782.86,7.998384,0.010109494,289.37695,0.02105005
3715,3715,2.961388,277.07626,100982.86,6.0555882,0.019188473,300.87695,0.015653996
3716,3716,14.191011,285.05988,101398.86,3.6352983,0.01985223,301.92383,0.008814416
3717,3717,-25.218288,61.145493,101750.86,5.425156,0.010613034,296.29883,0.014452916
3718,3718,33.695568,238.41895,101550.86,0.81326467,0.010922024,291.9082,0.001266782
3720,3720,-36.086693,21.922094,101286.86,5.0822673,0.008652279,292.81445,0.015006121
3723,3723,19.5492,146.71346,101526.86,8.423233,0.019760678,303.23633,0.022472277
3724,3724,23.941479,145.01625,101670.86,7.545262,0.019653866,303.51758,0.020631531
3725,3725,-36.458366,24.049774,101286.86,6.3106694,0.008652279,292.81445,0.016787006
3726,3726,-33.846718,66.12061,100782.86,7.695148,0.010109494,289.37695,0.020210506
3727,3727,13.383556,135.18532,101366.86,8.2554865,0.019562313,303.1582,0.01864799
3728,3728,14.159323,285.10544,101398.86,3.7255075,0.01985223,301.92383,0.009099733
3729,3729,2.9305758,277.12085,100982.86,6.5767503,0.019188473,300.87695,0.017159594
3730,3730,33.677402,238.48132,101550.86,0.8481687,0.010922024,291.9082,0.001318503
3731,3731,-25.200544,61.202305,101750.86,4.885442,0.010613034,296.29883,0.012848905
3732,3732,-36.087097,21.989208,101286.86,5.319205,0.008652279,292.81445,0.015575714
3733,3733,17.766975,133.25468,101526.86,10.062648,0.019760678,303.23633,0.023704657
3734,3734,29.4609,233.10037,0,5.883629,0,0,0.01137973
3735,3735,-36.45648,24.11716,101286.86,6.568351,0.008652279,292.81445,0.017413603
3736,3736,23.969341,145.06822,101670.86,7.7803974,0.019653866,303.51758,0.02136231
3737,3737,19.57668,146.76396,101526.86,8.467074,0.019760678,303.23633,0.022633564
3738,3738,17.782251,133.27861,101526.86,10.639196,0.019760678,303.23633,0.02477882
3739,3739,13.414786,135.23187,101366.86,7.972739,0.019562313,303.1582,0.018402139
3740,3740,14.127621,285.15097,101398.86,3.544921,0.01985223,301.92383,0.008291128
3741,3741,2.8997493,277.1654,100982.86,6.0392275,0.019188473,300.87695,0.015250784
3742,3742,-36.08746,22.05632,101286.86,5.4626727,0.008652279,292.81445,0.01598296
3743,3743,33.65921,238.54369,101550.86,0.86847454,0.010922024,291.9082,0.001330988
3744,3744,-25.18277,61.259087,101750.86,4.7270603,0.010613034,296.29883,0.012001785
3745,3745,-33.812344,66.226204,100782.86,8.037274,0.010109494,289.37695,0.0211279
3746,3746,-36.454548,24.18452,101286.86,6.7910714,0.008652279,292.81445,0.017886547
3747,3747,19.60414,146.8145,101526.86,8.414889,0.019760678,303.23633,0.022628896
3748,3748,23.99717,145.12027,101670.86,7.9657993,0.019653866,303.51758,0.021778503
3749,3749,-33.804966,66.248825,100782.86,7.8090763,0.010109494,289.37695,0.020280076
3751,3751,-36.087784,22.12343,101286.86,5.6828127,0.008652279,292.81445,0.016590087
3752,3752,14.09593,285.1965,101398.86,3.4936597,0.01985223,301.92383,0.008040482
3753,3753,2.8689232,277.20996,100982.86,6.540559,0.019188473,300.87695,0.016916698
3754,3754,33.64099,238.606,101550.86,0.8452985,0.010922024,291.9082,0.001298905
3755,3755,-25.164957,61.31585,101750.86,4.7042117,0.010613034,296.29883,0.01205664
3756,3756,19.63158,146.86504,101526.86,8.2689705,0.019760678,303.23633,0.022341732
3757,3757,-36.452583,24.251856,101286.86,6.7780514,0.008652279,292.81445,0.017825963
3758,3758,24.02497,145.1724,101670.86,7.797179,0.019653866,303.51758,0.021303335
3760,3760,-33.787735,66.30158,100782.86,7.621524,0.010109494,289.37695,0.019513799
3761,3761,-36.088066,22.190556,101286.86,5.728711,0.008652279,292.81445,0.016650049
3762,3762,-25.147144,61.3726,101750.86,4.9439816,0.010613034,296.29883,0.012892513
3763,3763,33.62274,238.6683,101550.86,0.82217675,0.010922024,291.9082,0.001277263
3764,3764,2.838036,277.2545,100982.86,5.6545672,0.019188473,300.87695,0.014443271
3765,3765,14.064276,285.24207,101398.86,3.8782337,0.01985223,301.92383,0.009536595
3766,3766,-36.450573,24.319191,101286.86,6.9943485,0.008652279,292.81445,0.018332431
3767,3767,24.052753,145.22453,101670.86,7.892058,0.019653866,303.51758,0.021528106
3768,3768,19.658989,146.91571,101526.86,8.201474,0.019760678,303.23633,0.022197658
3769,3769,-33.768017,66.36185,100782.86,7.199726,0.010109494,289.37695,0.018473804
3770,3770,-36.08831,22.2577,101286.86,5.9075327,0.008652279,292.81445,0.017073145
3771,3771,2.8071527,277.29904,100982.86,6.265991,0.019188473,300.87695,0.01633323
3772,3772,33.60446,238.73059,101550.86,0.79671556,0.010922024,291.9082,0.001255036
3773,3773,14.032588,285.28763,101398.86,3.4366999,0.01985223,301.92383,0.007962151
3774,3774,-25.129303,61.42932,101750.86,5.0718145,0.010613034,296.29883,0.013198026
3775,3775,21.507181,147.63588,101550.86,9.461348,0.020050595,303.2832,0.023756025
3776,3776,19.686378,146.9665,101526.86,8.237655,0.019760678,303.23633,0.022213303
3777,3777,24.080667,145.27669,101670.86,7.506758,0.019653866,303.51758,0.020498618
3778,3778,-36.448524,24.386524,101286.86,6.9800296,0.008652279,292.81445,0.018285023
3779,3779,-33.748272,66.42208,100782.86,6.780451,0.010109494,289.37695,0.017408833
3780,3780,21.520317,147.66037,101550.86,8.985277,0.020050595,303.2832,0.022986721
3781,3781,29.385038,233.3636,0,21.86211,0,0,0.0383639
3782,3782,-36.088512,22.324842,101286.86,5.8749723,0.008652279,292.81445,0.017049342
3783,3783,14.000912,285.33316,101398.86,3.4340932,0.01985223,301.92383,0.007908868
