,Latittude,Longitude,pressure,wind_speed,humidity,temperature,mss
142,30.777034999999998,225.03367999999998,101830.86,5.2432756,0.010353634,293.3457,0.012461653
143,23.256012,271.53738,101678.86,0.95572877,0.019249508000000002,303.17383,0.0014644057999999998
144,37.51509,219.52888,101366.86,4.032333,0.010376522,289.9707,0.0088120205
145,-28.793072,44.07492,101510.86,7.4293184000000005,0.010002681999999999,294.39258,0.019489021999999998
146,14.465019,292.14636,101398.86,3.9595954,0.01985223,301.92383,0.0097763995
147,32.761337,215.1538,101550.86,2.5644624,0.010922023999999999,291.9082,0.0057355734
148,-35.99207,42.384438,101286.86,4.2835,0.008652279,292.81445,0.011969745
149,22.036972,265.9825,101678.86,3.0672617,0.019249508000000002,303.17383,0.0071161209999999996
150,16.904942000000002,123.48466499999999,101526.86,,0.019760678,303.23633,
151,10.876686999999999,132.914,101270.86,10.148341,0.019447871999999998,303.00195,0.024427695
152,14.441575,292.18073,101398.86,4.077486,0.01985223,301.92383,0.010126514
153,30.76292,225.09467,101830.86,5.214345,0.010353634,293.3457,0.012300716000000001
154,35.067173,229.83532999999997,101550.86,8.542539999999999,0.010922023999999999,291.9082,0.019754263
155,23.225388,271.58575,101678.86,0.9776761999999999,0.019249508000000002,303.17383,0.0014901870999999998
156,-28.788,44.12052,101510.86,7.412874,0.010002681999999999,294.39258,0.018897053
157,-27.216896000000002,40.381104,101278.86,5.4561285999999996,0.012489865,294.48633,0.014291524
158,11.172364,263.72574,101094.86,3.8321172999999997,0.019264767,303.14258,0.008505259
159,15.321859,130.8464,101366.86,12.9147,0.019562313,303.1582,0.028517026
160,3.9390680000000002,122.38956999999999,101190.86,4.6857014,0.018013546000000002,302.64258,0.012492188000000001
161,22.009003,266.03267999999997,101678.86,2.937663,0.019249508000000002,303.17383,0.0066064494
162,32.755695,215.21826000000001,101550.86,2.5263133,0.010922023999999999,291.9082,0.00558841
163,-35.985382,42.45107,101286.86,4.106025700000001,0.008652279,292.81445,0.011463434
164,23.194782,271.63412,101678.86,0.9928046,0.019249508000000002,303.17383,0.0014991146
165,10.908828999999999,132.95943,101270.86,10.070491,0.019447871999999998,303.00195,0.024356477
166,11.146614999999999,263.77407999999997,101094.86,3.6886099999999997,0.019264767,303.14258,0.007834821
167,35.051376,229.89947999999998,101550.86,8.626207,0.010922023999999999,291.9082,0.019728003
168,30.748764,225.15562000000003,101830.86,4.9382205,0.010353634,293.3457,0.011444663
169,14.410314999999999,292.2265,101398.86,3.8081593999999996,0.01985223,301.92383,0.009325286
170,-28.781204,44.181290000000004,101510.86,7.3903027,0.010002681999999999,294.39258,0.020030275
171,-27.211771000000002,40.441456,101278.86,5.833939599999999,0.012489865,294.48633,0.015509435
172,16.958214,123.54976,101526.86,,0.019760678,303.23633,
173,37.497124,219.68094,101366.86,4.275594,0.010376522,289.9707,0.008774727
174,21.981022,266.0829,101678.86,2.8916880000000003,0.019249508000000002,303.17383,0.0063376687
175,-35.97867,42.517685,101286.86,3.938715,0.008652279,292.81445,0.01103926
176,32.750009999999996,215.28271,101550.86,2.5021856,0.010922023999999999,291.9082,0.0054378565
177,16.975975,123.57145,101526.86,,0.019760678,303.23633,
178,37.493095000000004,219.71472000000003,101366.86,3.9166160000000003,0.010376522,289.9707,0.008031048
179,10.94096,133.00488,101270.86,9.697752000000001,0.019447871999999998,303.00195,0.023213515
180,23.164146,271.68246,101678.86,1.1259958,0.019249508000000002,303.17383,0.0017099404
181,11.120861,263.82242,101094.86,3.6854384,0.019264767,303.14258,0.007815198
182,-28.774371999999996,44.242058,101510.86,8.199941,0.010002681999999999,294.39258,0.02201403
183,-27.206608000000003,40.501812,101278.86,6.433706,0.012489865,294.48633,0.017527781
184,30.734565999999997,225.21655,101830.86,4.8877573,0.010353634,293.3457,0.011381276000000001
185,35.035540000000005,229.9636,101550.86,8.509859,0.010922023999999999,291.9082,0.019779846
186,14.37907,292.2723,101398.86,3.8278456,0.01985223,301.92383,0.009660145
187,4.0067005,122.47469,101190.86,7.238550699999999,0.018013546000000002,302.64258,0.018626524
188,21.953014000000003,266.13306,101686.86,2.8162002999999998,0.019196102,303.20508,0.006224812
189,37.487053,219.76538,101366.86,3.8611686,0.010376522,289.9707,0.008633867
190,32.744279999999996,215.34717,101550.86,2.4698458,0.010922023999999999,291.9082,0.0052640326
191,-35.971916,42.584286,101286.86,3.7685942999999997,0.008652279,292.81445,0.010555306
192,-34.349740000000004,3.0558174,101350.86,,0.009102413,287.31445,
193,10.973085000000001,133.05033999999998,101270.86,9.689969,0.019447871999999998,303.00195,0.023785683999999998
194,23.133503,271.7308,101678.86,1.2564628999999998,0.019249508000000002,303.17383,0.0019524937
195,15.407886499999998,130.97461,101366.86,9.6135645,0.019562313,303.1582,0.024721612999999996
196,11.095081,263.87076,101094.86,3.5253386,0.019264767,303.14258,0.007403505
197,-27.201393,40.56215,101278.86,6.093143,0.012489865,294.48633,0.016712045
198,14.34781,292.31805,101398.86,3.581596,0.01985223,301.92383,0.008471489
199,-28.767490000000002,44.302826,101510.86,8.155636999999999,0.010002681999999999,294.39258,0.021475853
200,35.01968,230.02767999999998,101550.86,8.598922,0.010922023999999999,291.9082,0.019824566000000002
201,30.720335,225.27747000000002,101830.86,4.906862,0.010353634,293.3457,0.0115051195
202,17.029087,123.63668999999999,101526.86,,0.019760678,303.23633,
203,21.925001,266.18323,101686.86,2.8060744,0.019196102,303.20508,0.006025611
204,32.738514,215.4116,101550.86,2.4708555,0.010922023999999999,291.9082,0.005201471500000001
205,-35.965121999999994,42.65088,101286.86,3.5551633999999996,0.008652279,292.81445,0.009883799
206,4.0575123,122.53855,101190.86,4.529203,0.018013546000000002,302.64258,0.010193285500000001
207,23.102860999999997,271.77914,101678.86,1.3372276,0.019249508000000002,303.17383,0.0020703594
208,11.005208,133.09581,101270.86,10.123607000000002,0.019447871999999998,303.00195,0.024459377
209,15.439151999999998,131.02127,101366.86,5.6283746,0.019562313,303.1582,0.015593000000000001
210,11.069284,263.91907000000003,101094.86,3.802512,0.019264767,303.14258,0.008255218
211,14.316556,292.36383,101398.86,3.7356315,0.01985223,301.92383,0.009177668
212,-27.196146000000002,40.622494,101278.86,5.7239656,0.012489865,294.48633,0.014813325
213,35.0038,230.09175,101550.86,8.577605,0.010922023999999999,291.9082,0.019735523
214,30.706073999999997,225.33835,101830.86,5.037538,0.010353634,293.3457,0.011981438
215,-34.364166,3.1359958999999997,101350.86,9.318526,0.009102413,287.31445,0.024306683
216,-28.760574,44.363597999999996,101510.86,8.04464,0.010002681999999999,294.39258,0.019646049
217,37.472854999999996,219.88358,101366.86,3.5558052000000004,0.010376522,289.9707,0.0077603143000000005
218,32.733067,215.47202000000001,101550.86,2.4848168,0.010922023999999999,291.9082,0.00534564
219,21.896978,266.23337000000004,101686.86,2.552273,0.019196102,303.20508,0.00510999
220,-35.958290000000005,42.717457,101286.86,3.2863421,0.008652279,292.81445,0.009019427
221,37.46979,219.9089,101366.86,3.5600902999999997,0.010376522,289.9707,0.0075508677
222,11.037322999999999,133.14128,101270.86,10.284077,0.019447871999999998,303.00195,0.024850082000000003
223,17.091194,123.71269,101526.86,,0.019760678,303.23633,
224,15.470416,131.06793000000002,101366.86,4.4015699999999995,0.019562313,303.1582,0.012161497
225,14.285292000000002,292.4096,101398.86,3.7179508,0.01985223,301.92383,0.008843731
226,23.072205,271.82745,101678.86,1.3180188,0.019249508000000002,303.17383,0.0020611170000000003
227,11.043459,263.96735,101094.86,3.7064855000000003,0.019264767,303.14258,0.008046342
228,-34.375652,3.2001908,101350.86,8.709496000000001,0.009102413,287.31445,0.024349857000000003
229,-28.753628000000003,44.42435,101510.86,6.6451254,0.010002681999999999,294.39258,0.017259953999999997
230,30.691784000000002,225.39922,101830.86,5.109349,0.010353634,293.3457,0.012188363999999998
231,-27.19087,40.682829999999996,101278.86,6.0541606,0.012489865,294.48633,0.01593137
232,34.987877000000005,230.1558,101550.86,8.749252,0.010922023999999999,291.9082,0.020078545
233,32.727596000000005,215.53241,101550.86,2.5543752,0.010922023999999999,291.9082,0.0056342403
234,21.868948,266.28348,101686.86,2.3444042,0.019196102,303.20508,0.0045313616
235,37.462635,219.968,101366.86,3.5039569999999998,0.010376522,289.9707,0.007241025600000001
